presFesto-1 [V]	AWM5-5 [V]	SSCDP15-3 [V]
5.532	1.893	2.713
5.532	1.892	2.713
5.530	1.892	2.715
5.531	1.891	2.711
5.532	1.892	2.713
5.530	1.893	2.712
5.532	1.894	2.711
5.535	1.895	2.714
5.530	1.895	2.714
5.531	1.895	2.714
5.533	1.896	2.713
5.534	1.896	2.713
5.533	1.896	2.713
5.533	1.896	2.713
5.529	1.895	2.714
5.531	1.895	2.714
5.533	1.895	2.714
5.533	1.894	2.714
5.535	1.895	2.714
5.533	1.895	2.713
5.534	1.895	2.714
5.537	1.895	2.712
5.534	1.895	2.713
5.533	1.895	2.715
5.532	1.896	2.713
5.533	1.896	2.714
5.537	1.896	2.714
5.534	1.896	2.712
5.534	1.896	2.714
5.532	1.896	2.714
5.532	1.895	2.713
5.535	1.895	2.714
5.534	1.896	2.713
5.535	1.896	2.715
5.532	1.896	2.714
5.534	1.896	2.715
5.531	1.896	2.715
5.535	1.896	2.715
5.529	1.896	2.715
5.533	1.897	2.715
5.534	1.897	2.714
5.535	1.897	2.714
5.533	1.897	2.715
5.535	1.898	2.714
5.535	1.898	2.715
5.535	1.898	2.714
5.534	1.898	2.714
5.534	1.898	2.715
5.535	1.898	2.714
5.538	1.898	2.715
5.537	1.898	2.713
5.537	1.898	2.715
5.535	1.898	2.714
5.535	1.899	2.715
5.532	1.898	2.714
5.538	1.899	2.715
5.533	1.899	2.715
5.541	1.898	2.714
5.535	1.899	2.714
5.540	1.899	2.714
5.537	1.899	2.715
5.538	1.899	2.715
5.536	1.898	2.715
5.533	1.898	2.716
5.536	1.898	2.714
5.539	1.899	2.716
5.535	1.898	2.716
5.537	1.899	2.715
5.539	1.899	2.716
5.540	1.899	2.715
5.539	1.899	2.716
5.538	1.899	2.716
5.539	1.899	2.715
5.538	1.899	2.716
5.537	1.899	2.716
5.542	1.899	2.716
5.539	1.898	2.715
5.541	1.898	2.716
5.538	1.897	2.716
5.535	1.897	2.715
5.541	1.898	2.716
5.539	1.897	2.716
5.539	1.899	2.716
5.538	1.899	2.716
5.540	1.899	2.716
5.538	1.899	2.716
5.537	1.900	2.716
5.540	1.901	2.716
5.538	1.901	2.716
5.540	1.901	2.717
5.539	1.902	2.715
5.540	1.902	2.717
5.539	1.902	2.716
5.540	1.902	2.715
5.537	1.902	2.716
5.541	1.902	2.717
5.537	1.901	2.717
5.539	1.902	2.717
5.540	1.901	2.717
5.539	1.900	2.718
5.541	1.899	2.717
5.541	1.901	2.718
5.539	1.900	2.717
5.539	1.901	2.716
5.540	1.901	2.717
5.542	1.902	2.716
5.541	1.902	2.717
5.542	1.901	2.716
5.542	1.902	2.717
5.540	1.901	2.717
5.540	1.902	2.717
5.542	1.902	2.717
5.541	1.901	2.718
5.543	1.900	2.717
5.540	1.901	2.715
5.542	1.902	2.717
5.541	1.902	2.717
5.542	1.902	2.717
5.542	1.903	2.717
5.541	1.903	2.717
5.542	1.903	2.717
5.542	1.902	2.716
5.542	1.903	2.716
5.542	1.902	2.717
5.541	1.903	2.717
5.539	1.903	2.717
5.541	1.903	2.717
5.541	1.903	2.717
5.542	1.904	2.717
5.543	1.905	2.717
5.545	1.906	2.717
5.544	1.906	2.717
5.543	1.906	2.717
5.541	1.906	2.717
5.546	1.906	2.717
5.544	1.906	2.717
5.543	1.905	2.717
5.547	1.905	2.717
5.543	1.906	2.718
5.541	1.906	2.717
5.540	1.906	2.718
5.544	1.907	2.718
5.540	1.906	2.718
5.543	1.906	2.718
5.544	1.906	2.718
5.546	1.905	2.718
5.544	1.905	2.718
5.540	1.905	2.717
5.541	1.905	2.718
5.544	1.905	2.718
5.541	1.905	2.719
5.544	1.905	2.719
5.541	1.906	2.718
5.547	1.907	2.719
5.544	1.907	2.718
5.546	1.907	2.718
5.545	1.908	2.717
5.547	1.908	2.719
5.545	1.908	2.717
5.545	1.907	2.719
5.548	1.906	2.719
5.544	1.906	2.718
5.543	1.906	2.718
5.546	1.906	2.718
5.546	1.906	2.718
5.546	1.906	2.720
5.546	1.906	2.718
5.546	1.907	2.718
5.550	1.907	2.718
5.544	1.907	2.719
5.547	1.908	2.718
5.542	1.909	2.718
5.544	1.910	2.717
5.543	1.911	2.718
5.547	1.911	2.719
5.546	1.911	2.717
5.546	1.910	2.718
5.547	1.910	2.718
5.544	1.909	2.718
5.548	1.908	2.718
5.546	1.908	2.718
5.550	1.909	2.719
5.549	1.910	2.718
5.546	1.910	2.718
5.547	1.910	2.717
5.549	1.910	2.718
5.545	1.910	2.718
5.549	1.910	2.717
5.548	1.909	2.718
5.547	1.907	2.718
5.550	1.906	2.719
5.544	1.907	2.718
5.548	1.908	2.719
5.547	1.909	2.720
5.547	1.909	2.719
5.548	1.909	2.719
5.547	1.910	2.719
5.548	1.909	2.720
5.545	1.909	2.720
5.549	1.909	2.720
5.547	1.910	2.719
5.549	1.910	2.717
5.547	1.910	2.719
5.547	1.911	2.720
5.549	1.911	2.719
5.547	1.912	2.719
5.552	1.913	2.718
5.547	1.913	2.719
5.552	1.912	2.719
5.548	1.910	2.720
5.550	1.910	2.718
5.547	1.910	2.720
5.547	1.911	2.719
5.550	1.911	2.719
5.550	1.913	2.720
5.550	1.914	2.719
5.554	1.913	2.720
5.551	1.913	2.719
5.552	1.912	2.720
5.549	1.913	2.721
5.548	1.912	2.719
5.549	1.912	2.719
5.552	1.912	2.719
5.551	1.911	2.720
5.553	1.911	2.720
5.547	1.911	2.720
5.548	1.912	2.720
5.555	1.912	2.719
5.553	1.912	2.720
5.552	1.912	2.721
5.551	1.912	2.720
5.550	1.911	2.720
5.550	1.911	2.721
5.552	1.911	2.720
5.555	1.912	2.720
5.552	1.912	2.721
5.553	1.912	2.720
5.547	1.912	2.720
5.552	1.912	2.720
5.550	1.912	2.721
5.553	1.911	2.720
5.554	1.912	2.720
5.552	1.913	2.721
5.554	1.914	2.721
5.550	1.914	2.720
5.554	1.915	2.721
5.551	1.916	2.721
5.552	1.916	2.719
5.555	1.916	2.721
5.553	1.916	2.721
5.554	1.916	2.721
5.553	1.915	2.720
5.552	1.914	2.720
5.553	1.914	2.721
5.548	1.915	2.720
5.552	1.915	2.720
5.552	1.916	2.721
5.557	1.915	2.719
5.558	1.915	2.721
5.554	1.915	2.720
5.554	1.915	2.721
5.553	1.916	2.721
5.553	1.917	2.721
5.553	1.917	2.721
5.554	1.917	2.720
5.556	1.916	2.721
5.554	1.916	2.722
5.554	1.917	2.721
5.555	1.917	2.721
5.554	1.917	2.722
5.555	1.919	2.722
5.554	1.919	2.721
5.554	1.920	2.724
5.553	1.919	2.721
5.551	1.920	2.722
5.557	1.919	2.722
5.556	1.920	2.721
5.557	1.920	2.722
5.554	1.920	2.721
5.555	1.920	2.722
5.554	1.919	2.722
5.556	1.918	2.721
5.556	1.918	2.721
5.556	1.918	2.721
5.555	1.919	2.721
5.555	1.918	2.721
5.555	1.919	2.722
5.558	1.919	2.721
5.556	1.919	2.721
5.556	1.919	2.722
5.557	1.919	2.722
5.556	1.919	2.723
5.557	1.919	2.722
5.554	1.919	2.724
5.556	1.919	2.723
5.555	1.918	2.723
5.556	1.917	2.723
5.559	1.918	2.723
5.557	1.919	2.723
5.559	1.919	2.723
5.556	1.920	2.724
5.556	1.920	2.723
5.553	1.921	2.723
5.555	1.919	2.723
5.555	1.921	2.723
5.554	1.921	2.723
5.558	1.921	2.723
5.553	1.922	2.723
5.559	1.921	2.723
5.559	1.922	2.723
5.558	1.921	2.723
5.558	1.921	2.723
5.557	1.921	2.724
5.558	1.922	2.722
5.556	1.922	2.723
5.557	1.922	2.723
5.556	1.922	2.722
5.561	1.921	2.723
5.559	1.921	2.723
5.560	1.921	2.723
5.559	1.922	2.723
5.559	1.921	2.723
5.559	1.921	2.723
5.558	1.920	2.722
5.558	1.920	2.723
5.558	1.921	2.727
5.560	1.922	2.724
5.559	1.923	2.723
5.561	1.924	2.723
5.556	1.924	2.723
5.556	1.924	2.722
5.556	1.924	2.722
5.559	1.923	2.723
5.561	1.923	2.723
5.556	1.924	2.722
5.560	1.924	2.723
5.559	1.925	2.722
5.561	1.924	2.723
5.562	1.924	2.723
5.558	1.923	2.723
5.563	1.923	2.723
5.559	1.923	2.723
5.562	1.923	2.723
5.559	1.922	2.724
5.561	1.922	2.724
5.561	1.923	2.722
5.559	1.923	2.724
5.562	1.924	2.724
5.558	1.924	2.725
5.558	1.923	2.724
5.562	1.924	2.724
5.559	1.924	2.724
5.558	1.924	2.724
5.562	1.925	2.724
5.561	1.925	2.725
5.564	1.925	2.723
5.558	1.926	2.724
5.563	1.926	2.724
5.557	1.926	2.724
5.558	1.927	2.724
5.561	1.926	2.724
5.559	1.927	2.724
5.564	1.927	2.724
5.561	1.927	2.724
5.562	1.927	2.724
5.559	1.927	2.724
5.561	1.926	2.724
5.563	1.925	2.724
5.560	1.925	2.724
5.564	1.925	2.724
5.564	1.924	2.723
5.563	1.925	2.724
5.562	1.925	2.725
5.561	1.925	2.724
5.560	1.925	2.724
5.565	1.925	2.724
5.564	1.924	2.724
5.561	1.925	2.724
5.564	1.924	2.724
5.564	1.924	2.729
5.561	1.924	2.726
5.563	1.925	2.723
5.562	1.925	2.724
5.564	1.925	2.724
5.565	1.925	2.723
5.563	1.925	2.724
5.565	1.925	2.724
5.564	1.925	2.725
5.561	1.926	2.724
5.566	1.927	2.724
5.564	1.928	2.723
5.565	1.928	2.724
5.564	1.928	2.724
5.563	1.927	2.722
5.566	1.926	2.723
5.563	1.926	2.724
5.567	1.925	2.724
5.565	1.925	2.724
5.565	1.926	2.725
5.567	1.928	2.725
5.564	1.928	2.723
5.565	1.929	2.725
5.563	1.930	2.726
5.566	1.929	2.725
5.565	1.929	2.725
5.566	1.929	2.725
5.565	1.929	2.725
5.564	1.929	2.725
5.566	1.929	2.724
5.562	1.930	2.725
5.565	1.930	2.725
5.564	1.930	2.725
5.568	1.930	2.725
5.565	1.930	2.725
5.562	1.930	2.724
5.566	1.930	2.725
5.568	1.930	2.726
5.567	1.930	2.725
5.569	1.930	2.726
5.561	1.930	2.724
5.567	1.929	2.726
5.568	1.930	2.725
5.566	1.930	2.725
5.568	1.930	2.724
5.567	1.931	2.724
5.566	1.930	2.726
5.567	1.930	2.725
5.565	1.930	2.725
5.566	1.930	2.726
5.567	1.932	2.724
5.566	1.932	2.725
5.567	1.932	2.726
5.567	1.932	2.725
5.568	1.933	2.726
5.567	1.932	2.726
5.565	1.933	2.726
5.568	1.932	2.726
5.568	1.932	2.726
5.567	1.933	2.726
5.566	1.932	2.726
5.568	1.932	2.725
5.566	1.932	2.727
5.567	1.932	2.727
5.568	1.933	2.727
5.566	1.933	2.727
5.571	1.933	2.728
5.567	1.933	2.727
5.566	1.933	2.726
5.568	1.934	2.726
5.567	1.933	2.726
5.569	1.933	2.725
5.567	1.933	2.727
5.569	1.932	2.726
5.570	1.933	2.727
5.571	1.931	2.726
5.570	1.932	2.726
5.569	1.932	2.726
5.570	1.932	2.726
5.567	1.934	2.726
5.566	1.935	2.727
5.570	1.935	2.726
5.571	1.936	2.726
5.570	1.935	2.727
5.571	1.935	2.726
5.569	1.935	2.727
5.568	1.934	2.726
5.573	1.934	2.727
5.570	1.934	2.727
5.567	1.934	2.728
5.569	1.935	2.728
5.569	1.935	2.728
5.570	1.934	2.727
5.573	1.934	2.727
5.569	1.935	2.727
5.571	1.935	2.728
5.570	1.936	2.727
5.569	1.936	2.727
5.572	1.937	2.726
5.570	1.937	2.727
5.573	1.937	2.728
5.572	1.936	2.727
5.573	1.935	2.728
5.573	1.935	2.726
5.572	1.935	2.728
5.574	1.935	2.728
5.567	1.936	2.727
5.570	1.936	2.727
5.572	1.936	2.728
5.571	1.936	2.728
5.568	1.937	2.728
5.574	1.937	2.727
5.570	1.937	2.728
5.571	1.937	2.727
5.568	1.937	2.728
5.573	1.937	2.728
5.574	1.937	2.728
5.573	1.936	2.727
5.575	1.936	2.727
5.573	1.936	2.726
5.572	1.936	2.727
5.571	1.936	2.727
5.573	1.936	2.727
5.573	1.936	2.727
5.574	1.936	2.727
5.575	1.937	2.728
5.576	1.937	2.728
5.573	1.937	2.728
5.573	1.937	2.728
5.575	1.938	2.728
5.571	1.937	2.729
5.572	1.937	2.727
5.575	1.938	2.727
5.576	1.938	2.728
5.575	1.937	2.728
5.572	1.936	2.729
5.575	1.936	2.728
5.572	1.937	2.728
5.575	1.937	2.728
5.571	1.937	2.729
5.573	1.939	2.728
5.575	1.939	2.728
5.574	1.940	2.729
5.572	1.939	2.729
5.572	1.939	2.730
5.574	1.940	2.729
5.574	1.938	2.729
5.573	1.938	2.729
5.574	1.938	2.728
5.575	1.938	2.729
5.577	1.938	2.728
5.575	1.938	2.732
5.575	1.939	2.730
5.576	1.939	2.728
5.573	1.939	2.729
5.574	1.939	2.729
5.578	1.939	2.730
5.577	1.940	2.729
5.576	1.940	2.728
5.575	1.939	2.728
5.575	1.939	2.729
5.575	1.939	2.729
5.574	1.938	2.728
5.572	1.938	2.729
5.575	1.938	2.729
5.580	1.938	2.728
5.574	1.938	2.729
5.575	1.939	2.729
5.575	1.939	2.729
5.576	1.939	2.728
5.577	1.940	2.729
5.575	1.940	2.729
5.574	1.939	2.728
5.578	1.938	2.729
5.578	1.938	2.728
5.579	1.938	2.728
5.578	1.939	2.729
5.576	1.940	2.729
5.579	1.940	2.729
5.576	1.941	2.729
5.577	1.942	2.729
5.579	1.942	2.729
5.578	1.942	2.729
5.580	1.942	2.728
5.578	1.942	2.730
5.580	1.942	2.729
5.576	1.941	2.728
5.576	1.941	2.730
5.574	1.941	2.730
5.577	1.941	2.730
5.581	1.941	2.728
5.577	1.941	2.729
5.580	1.941	2.730
5.577	1.941	2.729
5.577	1.942	2.728
5.577	1.942	2.729
5.576	1.942	2.731
5.578	1.942	2.730
5.575	1.942	2.730
5.581	1.941	2.730
5.580	1.942	2.730
5.581	1.941	2.730
5.578	1.941	2.730
5.575	1.941	2.731
5.580	1.941	2.732
5.582	1.941	2.730
5.581	1.942	2.729
5.583	1.941	2.730
5.583	1.942	2.730
5.582	1.944	2.730
5.578	1.943	2.731
5.581	1.944	2.731
5.577	1.945	2.729
5.578	1.944	2.730
5.577	1.945	2.730
5.577	1.945	2.730
5.582	1.945	2.730
5.581	1.945	2.730
5.580	1.946	2.730
5.577	1.945	2.730
5.579	1.944	2.730
5.578	1.944	2.730
5.575	1.944	2.730
5.578	1.944	2.730
5.581	1.945	2.730
5.581	1.946	2.732
5.583	1.945	2.731
5.581	1.946	2.732
5.580	1.946	2.730
5.580	1.946	2.732
5.580	1.945	2.731
5.585	1.945	2.732
5.581	1.945	2.732
5.581	1.946	2.731
5.582	1.946	2.732
5.581	1.946	2.731
5.580	1.947	2.731
5.579	1.946	2.731
5.581	1.946	2.732
5.582	1.946	2.732
5.584	1.947	2.731
5.585	1.947	2.731
5.579	1.947	2.731
5.579	1.947	2.732
5.582	1.947	2.731
5.581	1.947	2.732
5.587	1.947	2.731
5.585	1.947	2.732
5.585	1.947	2.732
5.582	1.948	2.731
5.582	1.947	2.734
5.580	1.948	2.731
5.581	1.948	2.732
5.581	1.948	2.733
5.582	1.948	2.733
5.585	1.947	2.732
5.585	1.948	2.731
5.582	1.947	2.731
5.584	1.947	2.734
5.581	1.948	2.732
5.583	1.947	2.733
5.584	1.947	2.732
5.585	1.947	2.733
5.588	1.947	2.733
5.587	1.948	2.733
5.584	1.948	2.732
5.584	1.948	2.733
5.579	1.949	2.733
5.581	1.949	2.733
5.583	1.949	2.733
5.587	1.950	2.733
5.586	1.949	2.733
5.585	1.950	2.733
5.584	1.949	2.733
5.581	1.948	2.732
5.580	1.948	2.732
5.586	1.947	2.733
5.583	1.947	2.732
5.585	1.947	2.733
5.588	1.947	2.733
5.584	1.948	2.732
5.584	1.949	2.733
5.586	1.949	2.731
5.581	1.948	2.733
5.585	1.949	2.732
5.588	1.949	2.733
5.588	1.949	2.732
5.589	1.949	2.733
5.589	1.949	2.732
5.589	1.948	2.734
5.585	1.948	2.734
5.584	1.948	2.732
5.584	1.949	2.734
5.587	1.951	2.732
5.584	1.951	2.733
5.589	1.950	2.734
5.588	1.950	2.733
5.587	1.949	2.734
5.585	1.949	2.734
5.581	1.950	2.733
5.586	1.950	2.734
5.585	1.950	2.733
5.587	1.951	2.733
5.588	1.950	2.734
5.589	1.950	2.734
5.587	1.949	2.734
5.587	1.949	2.734
5.583	1.949	2.734
5.584	1.949	2.734
5.587	1.950	2.734
5.589	1.951	2.733
5.587	1.951	2.737
5.590	1.951	2.734
5.588	1.951	2.734
5.588	1.952	2.734
5.585	1.953	2.734
5.583	1.952	2.735
5.592	1.952	2.733
5.589	1.952	2.734
5.590	1.951	2.734
5.592	1.951	2.733
5.587	1.951	2.735
5.588	1.952	2.734
5.583	1.952	2.734
5.586	1.951	2.733
5.586	1.951	2.734
5.588	1.951	2.733
5.590	1.951	2.735
5.589	1.950	2.734
5.590	1.951	2.733
5.589	1.952	2.734
5.587	1.952	2.733
5.591	1.952	2.735
5.589	1.953	2.733
5.592	1.953	2.733
5.588	1.953	2.734
5.588	1.953	2.735
5.590	1.952	2.735
5.587	1.952	2.734
5.590	1.953	2.736
5.589	1.953	2.735
5.591	1.953	2.735
5.591	1.954	2.735
5.590	1.954	2.735
5.591	1.955	2.735
5.588	1.955	2.735
5.588	1.955	2.735
5.591	1.955	2.735
5.589	1.953	2.735
5.591	1.953	2.735
5.591	1.953	2.735
5.592	1.955	2.735
5.590	1.955	2.734
5.593	1.956	2.735
5.589	1.956	2.736
5.587	1.956	2.734
5.588	1.956	2.735
5.590	1.955	2.734
5.590	1.955	2.736
5.594	1.955	2.735
5.589	1.956	2.734
5.594	1.956	2.735
5.592	1.956	2.735
5.587	1.957	2.735
5.591	1.955	2.737
5.592	1.955	2.735
5.593	1.954	2.735
5.592	1.953	2.735
5.593	1.953	2.735
5.594	1.953	2.734
5.591	1.954	2.735
5.595	1.955	2.734
5.592	1.955	2.736
5.591	1.955	2.734
5.592	1.954	2.734
5.593	1.955	2.735
5.592	1.955	2.734
5.593	1.956	2.734
5.594	1.957	2.735
5.589	1.956	2.736
5.594	1.956	2.735
5.593	1.956	2.735
5.591	1.956	2.735
5.594	1.956	2.734
5.594	1.957	2.736
5.596	1.956	2.736
5.595	1.956	2.735
5.593	1.956	2.734
5.593	1.956	2.735
5.592	1.957	2.736
5.593	1.957	2.735
5.594	1.957	2.736
5.593	1.957	2.736
5.594	1.957	2.736
5.597	1.958	2.736
5.594	1.957	2.736
5.593	1.958	2.737
5.592	1.959	2.735
5.594	1.960	2.736
5.594	1.959	2.735
5.595	1.959	2.736
5.593	1.958	2.736
5.593	1.958	2.737
5.592	1.957	2.736
5.594	1.957	2.737
5.593	1.959	2.735
5.593	1.958	2.736
5.595	1.959	2.736
5.595	1.959	2.736
5.595	1.959	2.735
5.595	1.959	2.737
5.593	1.959	2.736
5.595	1.959	2.736
5.593	1.960	2.736
5.596	1.959	2.735
5.596	1.960	2.737
5.598	1.960	2.735
5.597	1.959	2.737
5.596	1.959	2.738
5.600	1.960	2.736
5.595	1.958	2.737
5.593	1.959	2.736
5.597	1.960	2.737
5.595	1.959	2.736
5.598	1.960	2.736
5.596	1.960	2.737
5.599	1.960	2.737
5.594	1.960	2.735
5.599	1.960	2.736
5.595	1.960	2.736
5.598	1.959	2.738
5.594	1.959	2.737
5.594	1.959	2.737
5.594	1.958	2.738
5.598	1.960	2.737
5.593	1.959	2.736
5.599	1.960	2.737
5.594	1.959	2.737
5.599	1.959	2.738
5.594	1.959	2.737
5.596	1.959	2.737
5.599	1.960	2.738
5.597	1.961	2.736
5.596	1.961	2.737
5.600	1.961	2.737
5.595	1.961	2.737
5.597	1.960	2.738
5.596	1.960	2.738
5.601	1.960	2.737
5.600	1.960	2.737
5.601	1.960	2.737
5.598	1.960	2.738
5.595	1.960	2.738
5.595	1.959	2.736
5.596	1.959	2.737
5.600	1.960	2.737
5.598	1.960	2.736
5.599	1.960	2.739
5.602	1.960	2.738
5.598	1.960	2.738
5.599	1.961	2.737
5.595	1.961	2.738
5.598	1.961	2.737
5.598	1.962	2.738
5.601	1.963	2.739
5.600	1.963	2.737
5.601	1.963	2.739
5.602	1.963	2.740
5.599	1.963	2.738
5.599	1.964	2.738
5.601	1.964	2.738
5.599	1.965	2.739
5.600	1.964	2.739
5.605	1.964	2.739
5.602	1.963	2.738
5.602	1.961	2.738
5.600	1.961	2.739
5.599	1.961	2.738
5.597	1.961	2.739
5.601	1.962	2.738
5.604	1.963	2.739
5.600	1.963	2.738
5.602	1.963	2.739
5.598	1.962	2.739
5.599	1.961	2.739
5.599	1.961	2.739
5.599	1.962	2.739
5.600	1.963	2.738
5.598	1.963	2.738
5.601	1.964	2.738
5.600	1.964	2.740
5.604	1.964	2.739
5.602	1.964	2.739
5.599	1.964	2.738
5.600	1.964	2.739
5.599	1.965	2.738
5.601	1.965	2.738
5.606	1.966	2.740
5.602	1.967	2.738
5.604	1.966	2.741
5.603	1.966	2.740
5.606	1.966	2.739
5.602	1.966	2.738
5.597	1.966	2.740
5.602	1.965	2.740
5.604	1.966	2.738
5.601	1.966	2.740
5.603	1.965	2.741
5.605	1.966	2.739
5.604	1.965	2.740
5.602	1.965	2.741
5.601	1.966	2.739
5.599	1.966	2.739
5.599	1.967	2.740
5.598	1.966	2.740
5.601	1.965	2.742
5.605	1.965	2.740
5.602	1.965	2.740
5.604	1.966	2.738
5.599	1.966	2.740
5.604	1.965	2.741
5.607	1.965	2.739
5.602	1.966	2.740
5.605	1.966	2.740
5.607	1.966	2.740
5.608	1.966	2.739
5.606	1.967	2.740
5.599	1.967	2.740
5.603	1.965	2.738
5.603	1.967	2.740
5.605	1.967	2.741
5.606	1.967	2.739
5.605	1.968	2.740
5.604	1.969	2.739
5.603	1.969	2.740
5.604	1.969	2.739
5.604	1.969	2.739
5.602	1.970	2.741
5.602	1.970	2.738
5.604	1.970	2.740
5.607	1.970	2.740
5.606	1.969	2.739
5.608	1.969	2.739
5.608	1.969	2.739
5.600	1.969	2.740
5.604	1.969	2.738
5.604	1.969	2.741
5.603	1.970	2.741
5.608	1.970	2.741
5.607	1.969	2.740
5.605	1.968	2.740
5.602	1.969	2.740
5.606	1.970	2.740
5.604	1.970	2.741
5.602	1.971	2.741
5.609	1.970	2.742
5.608	1.970	2.741
5.609	1.970	2.741
5.609	1.970	2.741
5.605	1.970	2.741
5.605	1.970	2.741
5.603	1.971	2.741
5.605	1.971	2.741
5.606	1.970	2.741
5.606	1.971	2.740
5.607	1.970	2.742
5.608	1.971	2.740
5.607	1.970	2.741
5.608	1.970	2.741
5.605	1.970	2.743
5.607	1.970	2.741
5.605	1.972	2.740
5.609	1.972	2.740
5.608	1.971	2.741
5.610	1.971	2.741
5.609	1.970	2.741
5.608	1.970	2.741
5.607	1.970	2.741
5.608	1.971	2.740
5.607	1.971	2.741
5.607	1.972	2.740
5.607	1.972	2.742
5.613	1.972	2.741
5.609	1.971	2.740
5.606	1.971	2.741
5.609	1.971	2.740
5.609	1.971	2.741
5.603	1.971	2.741
5.609	1.971	2.740
5.607	1.971	2.742
5.613	1.971	2.741
5.607	1.971	2.741
5.610	1.971	2.740
5.605	1.971	2.741
5.607	1.971	2.741
5.605	1.971	2.741
5.606	1.971	2.742
5.610	1.971	2.740
5.610	1.971	2.741
5.612	1.971	2.740
5.611	1.973	2.742
5.606	1.974	2.741
5.609	1.974	2.742
5.609	1.974	2.742
5.606	1.974	2.740
5.612	1.974	2.743
5.613	1.974	2.742
5.611	1.974	2.743
5.610	1.974	2.742
5.610	1.974	2.742
5.612	1.974	2.742
5.607	1.974	2.742
5.608	1.973	2.743
5.609	1.972	2.742
5.611	1.972	2.742
5.615	1.972	2.742
5.611	1.973	2.743
5.610	1.973	2.742
5.606	1.973	2.742
5.608	1.974	2.742
5.610	1.974	2.742
5.609	1.974	2.742
5.613	1.974	2.744
5.610	1.973	2.743
5.614	1.973	2.743
5.609	1.974	2.741
5.609	1.974	2.743
5.609	1.975	2.741
5.606	1.974	2.742
5.612	1.975	2.742
5.615	1.975	2.742
5.615	1.975	2.744
5.616	1.975	2.742
5.613	1.975	2.742
5.611	1.975	2.744
5.610	1.974	2.744
5.608	1.974	2.744
5.614	1.974	2.742
5.613	1.974	2.744
5.616	1.974	2.743
5.613	1.974	2.743
5.615	1.974	2.743
5.610	1.973	2.744
5.611	1.974	2.743
5.612	1.974	2.743
5.611	1.975	2.744
5.615	1.976	2.743
5.616	1.976	2.744
5.612	1.977	2.744
5.618	1.976	2.744
5.611	1.976	2.744
5.612	1.976	2.743
5.612	1.976	2.744
5.610	1.976	2.744
5.616	1.977	2.743
5.614	1.976	2.744
5.613	1.976	2.743
5.613	1.976	2.743
5.612	1.977	2.743
5.614	1.977	2.744
5.610	1.977	2.744
5.616	1.977	2.744
5.613	1.977	2.743
5.615	1.977	2.742
5.617	1.978	2.743
5.612	1.978	2.743
5.616	1.978	2.743
5.613	1.977	2.743
5.613	1.977	2.744
5.613	1.977	2.743
5.612	1.976	2.743
5.616	1.976	2.744
5.612	1.976	2.743
5.618	1.977	2.745
5.611	1.976	2.743
5.613	1.978	2.745
5.612	1.978	2.747
5.617	1.978	2.744
5.617	1.978	2.745
5.617	1.978	2.745
5.617	1.978	2.745
5.618	1.978	2.744
5.616	1.977	2.745
5.615	1.978	2.744
5.611	1.978	2.745
5.616	1.979	2.745
5.619	1.980	2.745
5.617	1.979	2.745
5.617	1.980	2.744
5.616	1.979	2.745
5.618	1.979	2.745
5.613	1.978	2.745
5.619	1.977	2.745
5.614	1.978	2.745
5.615	1.977	2.747
5.617	1.976	2.745
5.620	1.977	2.744
5.619	1.978	2.746
5.615	1.979	2.746
5.616	1.979	2.745
5.616	1.980	2.745
5.616	1.981	2.745
5.615	1.980	2.744
5.619	1.980	2.746
5.617	1.979	2.747
5.618	1.981	2.746
5.617	1.980	2.745
5.618	1.981	2.744
5.616	1.981	2.746
5.619	1.982	2.746
5.620	1.983	2.746
5.619	1.982	2.744
5.620	1.982	2.744
5.620	1.981	2.746
5.619	1.982	2.746
5.619	1.981	2.746
5.619	1.980	2.746
5.618	1.980	2.746
5.617	1.981	2.745
5.619	1.980	2.746
5.619	1.981	2.744
5.619	1.981	2.745
5.621	1.980	2.746
5.616	1.981	2.747
5.619	1.980	2.746
5.621	1.981	2.746
5.619	1.981	2.746
5.620	1.981	2.746
5.616	1.981	2.745
5.619	1.980	2.747
5.621	1.980	2.746
5.617	1.982	2.746
5.621	1.982	2.747
5.619	1.983	2.746
5.620	1.983	2.746
5.618	1.983	2.746
5.620	1.983	2.746
5.620	1.983	2.746
5.623	1.982	2.746
5.621	1.983	2.746
5.621	1.983	2.747
5.619	1.983	2.746
5.623	1.983	2.746
5.621	1.984	2.746
5.621	1.983	2.745
5.622	1.984	2.746
5.623	1.983	2.746
5.620	1.983	2.746
5.620	1.982	2.746
5.620	1.981	2.746
5.619	1.982	2.746
5.622	1.983	2.746
5.619	1.984	2.745
5.623	1.985	2.747
5.620	1.986	2.746
5.619	1.985	2.746
5.624	1.984	2.745
5.623	1.984	2.747
5.618	1.984	2.747
5.621	1.984	2.746
5.623	1.985	2.747
5.623	1.984	2.747
5.624	1.985	2.747
5.623	1.984	2.747
5.624	1.985	2.747
5.623	1.985	2.746
5.623	1.985	2.747
5.621	1.986	2.747
5.622	1.985	2.747
5.624	1.984	2.747
5.624	1.984	2.747
5.627	1.983	2.747
5.623	1.983	2.747
5.622	1.983	2.746
5.624	1.984	2.747
5.622	1.985	2.747
5.620	1.986	2.747
5.624	1.987	2.748
5.622	1.987	2.747
5.625	1.986	2.747
5.621	1.985	2.747
5.622	1.985	2.747
5.623	1.985	2.748
5.622	1.984	2.748
