presFesto-1 [V]	AWM5-5 [V]	SSCDP15-3 [V]
5.368	1.058	2.525
5.368	1.058	2.524
5.364	1.058	2.521
5.362	1.058	2.523
5.358	1.058	2.523
5.359	1.058	2.523
5.362	1.058	2.524
5.361	1.058	2.523
5.373	1.057	2.524
5.371	1.058	2.522
5.361	1.057	2.520
5.357	1.058	2.524
5.356	1.058	2.523
5.364	1.058	2.523
5.372	1.058	2.523
5.366	1.058	2.523
5.368	1.057	2.525
5.363	1.059	2.525
5.364	1.058	2.524
5.363	1.058	2.524
5.372	1.057	2.524
5.373	1.057	2.524
5.370	1.057	2.525
5.374	1.057	2.526
5.358	1.058	2.526
5.367	1.057	2.526
5.365	1.057	2.525
5.364	1.057	2.525
5.363	1.058	2.528
5.359	1.057	2.524
5.379	1.057	2.525
5.363	1.058	2.524
5.371	1.057	2.525
5.356	1.058	2.525
5.360	1.058	2.523
5.370	1.058	2.524
5.366	1.058	2.524
5.368	1.058	2.524
5.373	1.058	2.523
5.366	1.058	2.524
5.366	1.057	2.524
5.362	1.057	2.524
5.381	1.058	2.524
5.365	1.058	2.522
5.373	1.058	2.522
5.358	1.058	2.523
5.363	1.057	2.525
5.368	1.057	2.526
5.363	1.057	2.525
5.368	1.057	2.525
5.364	1.058	2.525
5.368	1.058	2.525
5.360	1.058	2.524
5.367	1.058	2.525
5.366	1.058	2.524
5.364	1.058	2.524
5.370	1.057	2.525
5.367	1.058	2.524
5.372	1.058	2.524
5.364	1.057	2.525
5.360	1.058	2.524
5.363	1.058	2.523
5.367	1.058	2.523
5.367	1.058	2.523
5.382	1.058	2.520
5.369	1.058	2.521
5.362	1.058	2.524
5.362	1.057	2.519
5.362	1.057	2.521
5.374	1.057	2.521
5.368	1.058	2.523
5.374	1.058	2.522
5.373	1.058	2.523
5.370	1.058	2.525
5.371	1.057	2.523
5.367	1.058	2.521
5.368	1.057	2.523
5.380	1.058	2.526
5.367	1.058	2.526
5.367	1.058	2.525
5.373	1.058	2.526
5.357	1.058	2.524
5.375	1.058	2.527
5.362	1.057	2.522
5.380	1.058	2.527
5.376	1.057	2.527
5.372	1.057	2.527
5.365	1.058	2.525
5.364	1.058	2.524
5.368	1.058	2.524
5.364	1.058	2.525
5.367	1.058	2.528
5.377	1.058	2.524
5.370	1.058	2.523
5.359	1.058	2.523
5.364	1.057	2.523
5.367	1.058	2.524
5.367	1.058	2.523
5.381	1.058	2.522
5.376	1.057	2.521
5.371	1.058	2.521
5.373	1.058	2.525
5.383	1.058	2.521
5.369	1.058	2.523
5.377	1.058	2.524
5.380	1.058	2.525
5.372	1.058	2.524
5.360	1.057	2.525
5.362	1.058	2.523
5.366	1.057	2.523
5.374	1.058	2.528
5.385	1.057	2.524
5.380	1.057	2.523
5.377	1.058	2.523
5.365	1.058	2.528
5.365	1.058	2.526
5.357	1.058	2.521
5.379	1.058	2.524
5.379	1.057	2.526
5.376	1.058	2.525
5.372	1.058	2.525
5.377	1.057	2.524
5.366	1.057	2.523
5.359	1.057	2.521
5.365	1.057	2.522
5.371	1.057	2.524
5.377	1.057	2.523
5.375	1.057	2.525
5.369	1.057	2.525
5.372	1.058	2.522
5.370	1.057	2.523
5.386	1.057	2.523
5.373	1.058	2.521
5.383	1.058	2.521
5.367	1.058	2.525
5.361	1.058	2.523
5.357	1.057	2.522
5.365	1.058	2.521
5.370	1.057	2.527
5.372	1.057	2.524
5.375	1.058	2.525
5.370	1.058	2.525
5.371	1.058	2.523
5.365	1.058	2.526
5.371	1.057	2.524
5.375	1.057	2.526
5.385	1.057	2.526
5.374	1.057	2.524
5.373	1.057	2.525
5.366	1.057	2.524
5.370	1.057	2.525
5.374	1.057	2.524
5.381	1.058	2.525
5.381	1.057	2.525
5.374	1.057	2.524
5.375	1.057	2.523
5.362	1.058	2.523
5.363	1.058	2.525
5.367	1.057	2.524
5.372	1.058	2.524
5.379	1.058	2.524
5.373	1.058	2.525
5.369	1.057	2.522
5.371	1.057	2.523
5.363	1.057	2.525
5.378	1.058	2.523
5.375	1.057	2.523
5.383	1.057	2.521
5.370	1.057	2.524
5.376	1.057	2.526
5.369	1.057	2.525
5.367	1.058	2.525
5.374	1.058	2.524
5.384	1.057	2.525
5.386	1.058	2.526
5.373	1.057	2.528
5.378	1.058	2.526
5.369	1.058	2.526
5.368	1.057	2.525
5.365	1.057	2.522
5.378	1.058	2.526
5.377	1.057	2.525
5.373	1.057	2.526
5.369	1.057	2.526
5.363	1.057	2.526
5.364	1.058	2.525
5.380	1.057	2.524
5.370	1.058	2.523
5.384	1.057	2.525
5.377	1.058	2.525
5.372	1.058	2.522
5.368	1.057	2.522
5.364	1.058	2.521
5.372	1.058	2.522
5.384	1.057	2.523
5.372	1.057	2.523
5.375	1.058	2.524
5.371	1.058	2.524
5.367	1.058	2.525
5.376	1.057	2.524
5.383	1.058	2.524
5.377	1.058	2.527
5.369	1.057	2.527
5.375	1.058	2.527
5.366	1.058	2.527
5.362	1.057	2.526
5.372	1.058	2.523
5.371	1.057	2.524
5.400	1.057	2.529
5.387	1.057	2.523
5.379	1.057	2.525
5.375	1.057	2.526
5.357	1.058	2.526
5.369	1.058	2.525
5.380	1.058	2.524
5.383	1.058	2.524
5.370	1.058	2.523
5.370	1.058	2.524
5.368	1.057	2.523
5.373	1.058	2.520
5.370	1.057	2.522
5.374	1.058	2.525
5.385	1.058	2.525
5.376	1.058	2.525
5.382	1.058	2.524
5.370	1.057	2.522
5.371	1.058	2.523
5.374	1.057	2.526
5.380	1.057	2.524
5.384	1.058	2.523
5.383	1.057	2.525
5.373	1.057	2.524
5.376	1.058	2.526
5.374	1.057	2.524
5.372	1.057	2.525
5.384	1.057	2.527
5.375	1.058	2.529
5.380	1.058	2.524
5.386	1.058	2.524
5.377	1.058	2.525
5.373	1.057	2.524
5.385	1.058	2.524
5.379	1.057	2.525
5.382	1.058	2.523
5.370	1.057	2.524
5.383	1.057	2.525
5.371	1.057	2.523
5.377	1.058	2.523
5.373	1.058	2.523
5.380	1.058	2.523
5.382	1.058	2.521
5.381	1.058	2.524
5.367	1.058	2.525
5.386	1.057	2.521
5.373	1.057	2.522
5.385	1.057	2.524
5.384	1.057	2.523
5.386	1.058	2.527
5.378	1.058	2.523
5.371	1.058	2.521
5.375	1.057	2.526
5.370	1.058	2.524
5.390	1.058	2.524
5.389	1.058	2.525
5.370	1.057	2.526
5.369	1.057	2.527
5.370	1.057	2.526
5.374	1.057	2.526
5.376	1.057	2.523
5.385	1.058	2.525
5.386	1.058	2.524
5.379	1.058	2.524
5.376	1.058	2.525
5.365	1.058	2.525
5.375	1.057	2.524
5.373	1.057	2.522
5.374	1.057	2.525
5.381	1.058	2.523
5.383	1.057	2.523
5.382	1.057	2.524
5.370	1.058	2.522
5.373	1.058	2.522
5.378	1.058	2.522
5.378	1.057	2.525
5.382	1.057	2.522
5.385	1.057	2.522
5.379	1.056	2.526
5.367	1.057	2.524
5.370	1.057	2.522
5.379	1.058	2.523
5.387	1.058	2.526
5.386	1.058	2.526
5.382	1.058	2.527
5.386	1.058	2.525
5.367	1.058	2.524
5.379	1.058	2.526
5.370	1.057	2.524
5.391	1.057	2.526
5.390	1.057	2.526
5.374	1.058	2.527
5.384	1.057	2.527
5.382	1.058	2.525
5.373	1.057	2.525
5.380	1.057	2.524
5.378	1.058	2.523
5.376	1.057	2.524
5.379	1.058	2.526
5.373	1.057	2.525
5.376	1.056	2.524
5.368	1.057	2.524
5.381	1.057	2.525
5.383	1.057	2.522
5.383	1.058	2.524
5.392	1.057	2.522
5.376	1.057	2.522
5.386	1.058	2.524
5.373	1.058	2.525
5.386	1.057	2.523
5.384	1.057	2.522
5.384	1.057	2.526
5.378	1.057	2.524
5.381	1.057	2.522
5.375	1.057	2.526
5.375	1.057	2.526
5.384	1.057	2.524
5.384	1.058	2.524
5.389	1.057	2.525
5.378	1.058	2.525
5.383	1.057	2.526
5.377	1.057	2.527
5.387	1.057	2.524
5.377	1.057	2.522
5.382	1.057	2.526
5.380	1.057	2.526
5.375	1.058	2.523
5.381	1.057	2.524
5.380	1.058	2.523
5.382	1.057	2.525
5.388	1.057	2.524
5.390	1.057	2.523
5.381	1.057	2.526
5.383	1.057	2.524
5.372	1.057	2.525
5.377	1.058	2.525
5.383	1.058	2.525
5.396	1.057	2.526
5.382	1.057	2.523
5.378	1.058	2.525
5.388	1.057	2.526
5.374	1.058	2.526
5.378	1.058	2.524
5.377	1.058	2.526
5.381	1.058	2.524
5.380	1.057	2.527
5.377	1.058	2.526
5.385	1.057	2.526
5.386	1.058	2.521
5.374	1.058	2.524
5.393	1.057	2.527
5.387	1.058	2.524
5.381	1.057	2.524
5.380	1.057	2.529
5.378	1.057	2.524
5.374	1.057	2.524
5.393	1.057	2.521
5.387	1.057	2.526
5.395	1.058	2.524
5.386	1.057	2.520
5.378	1.058	2.526
5.381	1.057	2.523
5.382	1.058	2.520
5.388	1.058	2.524
5.392	1.057	2.526
5.391	1.058	2.525
5.380	1.057	2.521
5.375	1.057	2.525
5.373	1.057	2.525
5.381	1.058	2.525
5.389	1.057	2.525
5.387	1.057	2.523
5.397	1.058	2.524
5.388	1.057	2.525
5.379	1.057	2.528
5.375	1.057	2.522
5.378	1.057	2.525
5.380	1.057	2.527
5.391	1.057	2.525
5.392	1.057	2.526
5.383	1.058	2.524
5.388	1.058	2.524
5.377	1.057	2.524
5.383	1.058	2.525
5.377	1.058	2.525
5.381	1.058	2.526
5.384	1.058	2.524
5.379	1.057	2.528
5.381	1.058	2.523
5.378	1.058	2.520
5.378	1.058	2.521
5.378	1.058	2.523
5.387	1.058	2.526
5.393	1.057	2.523
5.382	1.058	2.521
5.380	1.057	2.524
5.394	1.057	2.524
5.390	1.058	2.525
5.395	1.057	2.523
5.391	1.057	2.523
5.382	1.057	2.526
5.386	1.058	2.526
5.384	1.058	2.524
5.384	1.058	2.525
5.382	1.058	2.526
5.380	1.058	2.527
5.378	1.057	2.524
5.388	1.057	2.522
5.387	1.058	2.522
5.375	1.058	2.527
5.380	1.058	2.525
5.386	1.057	2.525
5.384	1.057	2.524
5.393	1.057	2.524
5.384	1.057	2.523
5.383	1.057	2.525
5.379	1.057	2.524
5.392	1.058	2.524
5.386	1.058	2.522
5.387	1.057	2.524
5.394	1.058	2.523
5.387	1.057	2.523
5.382	1.057	2.526
5.388	1.058	2.523
5.383	1.057	2.523
5.387	1.058	2.523
5.397	1.057	2.525
5.383	1.057	2.524
5.394	1.058	2.523
5.393	1.058	2.523
5.369	1.058	2.527
5.375	1.058	2.524
5.387	1.058	2.527
5.394	1.057	2.525
5.394	1.057	2.524
5.386	1.057	2.527
5.381	1.057	2.527
5.390	1.057	2.525
5.389	1.057	2.528
5.383	1.057	2.527
5.390	1.057	2.526
5.393	1.058	2.525
5.390	1.056	2.525
5.388	1.058	2.524
5.387	1.057	2.526
5.386	1.057	2.525
5.385	1.058	2.525
5.389	1.057	2.526
5.387	1.058	2.525
5.380	1.058	2.523
5.383	1.058	2.524
5.386	1.057	2.524
5.393	1.058	2.524
5.391	1.058	2.522
5.394	1.058	2.526
5.402	1.057	2.521
5.375	1.057	2.526
5.381	1.058	2.525
5.384	1.058	2.522
5.378	1.057	2.522
5.389	1.057	2.524
5.384	1.057	2.526
5.402	1.057	2.525
5.403	1.058	2.523
5.402	1.058	2.526
5.390	1.057	2.524
5.397	1.058	2.526
5.381	1.057	2.526
5.386	1.058	2.523
5.391	1.058	2.524
5.399	1.058	2.525
5.386	1.058	2.525
5.374	1.058	2.525
5.387	1.058	2.526
5.393	1.057	2.523
5.384	1.057	2.527
5.382	1.057	2.524
5.385	1.057	2.523
5.383	1.057	2.525
5.377	1.057	2.525
5.382	1.057	2.525
5.381	1.057	2.523
5.410	1.057	2.524
5.414	1.057	2.523
5.390	1.057	2.524
5.399	1.058	2.524
5.404	1.058	2.523
5.386	1.057	2.524
5.374	1.057	2.525
5.384	1.058	2.524
5.390	1.057	2.524
5.376	1.057	2.523
5.417	1.057	2.524
5.386	1.058	2.522
5.385	1.057	2.525
5.376	1.058	2.524
5.382	1.057	2.522
5.381	1.057	2.522
5.394	1.057	2.526
5.391	1.057	2.526
5.383	1.058	2.522
5.395	1.057	2.522
5.400	1.058	2.525
5.379	1.057	2.525
5.381	1.057	2.526
5.391	1.057	2.527
5.397	1.057	2.527
5.397	1.058	2.523
5.385	1.058	2.522
5.377	1.057	2.526
5.381	1.058	2.527
5.385	1.058	2.526
5.395	1.058	2.525
5.403	1.058	2.525
5.397	1.057	2.525
5.398	1.057	2.526
5.390	1.057	2.525
5.380	1.057	2.526
5.390	1.058	2.526
5.400	1.058	2.523
5.383	1.058	2.526
5.390	1.058	2.525
5.387	1.058	2.525
5.382	1.058	2.524
5.385	1.057	2.524
5.382	1.057	2.526
5.384	1.058	2.526
5.401	1.058	2.523
5.411	1.057	2.524
5.403	1.058	2.526
5.382	1.058	2.524
5.389	1.058	2.523
5.389	1.058	2.523
5.380	1.058	2.527
5.382	1.057	2.524
5.382	1.057	2.525
5.395	1.057	2.524
5.387	1.057	2.524
5.380	1.057	2.523
5.390	1.057	2.521
5.414	1.058	2.525
5.404	1.057	2.524
5.392	1.058	2.525
5.384	1.057	2.525
5.384	1.058	2.522
5.373	1.057	2.528
5.386	1.057	2.525
5.396	1.057	2.524
5.400	1.057	2.523
5.414	1.057	2.523
5.407	1.058	2.523
5.403	1.058	2.524
5.404	1.057	2.525
5.382	1.058	2.523
5.384	1.056	2.524
5.376	1.057	2.525
5.390	1.057	2.525
5.378	1.058	2.524
5.391	1.057	2.524
5.387	1.058	2.525
5.388	1.058	2.528
5.397	1.058	2.524
5.398	1.058	2.524
5.392	1.058	2.525
5.406	1.058	2.523
5.382	1.058	2.524
5.391	1.057	2.527
5.395	1.058	2.525
5.393	1.058	2.526
5.375	1.058	2.522
5.379	1.057	2.525
5.404	1.058	2.524
5.399	1.057	2.524
5.390	1.058	2.526
5.394	1.058	2.525
5.384	1.058	2.522
5.388	1.058	2.523
5.393	1.058	2.524
5.383	1.057	2.525
5.393	1.057	2.522
5.402	1.057	2.524
5.403	1.057	2.525
5.391	1.058	2.524
5.386	1.057	2.525
5.390	1.057	2.526
5.397	1.058	2.526
5.393	1.057	2.525
5.389	1.058	2.524
5.393	1.058	2.522
5.387	1.058	2.521
5.391	1.058	2.525
5.404	1.058	2.527
5.405	1.058	2.522
5.396	1.058	2.522
5.384	1.058	2.523
5.387	1.058	2.524
5.388	1.058	2.526
5.382	1.058	2.523
5.394	1.057	2.524
5.388	1.058	2.526
5.407	1.058	2.525
5.395	1.058	2.525
5.395	1.057	2.523
5.411	1.058	2.522
5.419	1.058	2.527
5.396	1.057	2.526
5.385	1.057	2.522
5.397	1.058	2.525
5.394	1.059	2.526
5.397	1.058	2.524
5.396	1.058	2.525
5.398	1.058	2.525
5.393	1.058	2.525
5.387	1.058	2.524
5.406	1.058	2.528
5.395	1.057	2.525
5.397	1.058	2.522
5.388	1.058	2.521
5.387	1.058	2.526
5.391	1.058	2.525
5.413	1.058	2.525
5.386	1.057	2.524
5.393	1.058	2.524
5.399	1.057	2.525
5.390	1.058	2.523
5.393	1.058	2.526
5.403	1.058	2.522
5.413	1.057	2.524
5.392	1.057	2.527
5.384	1.057	2.522
5.398	1.058	2.522
5.391	1.057	2.522
5.402	1.058	2.525
5.392	1.057	2.523
5.387	1.058	2.527
5.390	1.057	2.525
5.384	1.058	2.521
5.387	1.058	2.526
5.394	1.057	2.525
5.408	1.058	2.525
5.393	1.057	2.525
5.392	1.058	2.526
5.379	1.058	2.525
5.405	1.057	2.526
5.381	1.057	2.525
5.390	1.057	2.523
5.388	1.057	2.526
5.394	1.058	2.525
5.383	1.058	2.524
5.414	1.057	2.527
5.395	1.058	2.526
5.376	1.058	2.525
5.386	1.057	2.524
5.383	1.058	2.524
5.400	1.057	2.528
5.397	1.058	2.527
5.387	1.058	2.524
5.397	1.058	2.524
5.407	1.058	2.526
5.413	1.058	2.526
5.394	1.057	2.523
5.383	1.058	2.524
5.381	1.058	2.526
5.385	1.058	2.524
5.380	1.058	2.522
5.384	1.058	2.524
5.387	1.058	2.524
5.400	1.057	2.525
5.415	1.058	2.523
5.419	1.058	2.524
5.392	1.057	2.524
5.395	1.057	2.524
5.377	1.057	2.522
5.390	1.058	2.524
5.410	1.058	2.526
5.403	1.058	2.525
5.401	1.057	2.525
5.400	1.058	2.524
5.392	1.058	2.524
5.383	1.058	2.525
5.395	1.058	2.523
5.390	1.058	2.522
5.411	1.058	2.526
5.401	1.058	2.526
5.402	1.057	2.526
5.396	1.058	2.526
5.379	1.058	2.526
5.390	1.057	2.525
5.400	1.058	2.523
5.403	1.057	2.526
5.391	1.058	2.526
5.389	1.058	2.523
5.395	1.057	2.523
5.386	1.057	2.526
5.399	1.057	2.524
5.390	1.058	2.526
5.407	1.057	2.525
5.408	1.057	2.523
5.410	1.057	2.523
5.402	1.057	2.524
5.403	1.058	2.523
5.401	1.057	2.523
5.402	1.058	2.526
5.403	1.058	2.528
5.378	1.058	2.523
5.394	1.057	2.527
5.390	1.058	2.525
5.400	1.058	2.526
5.386	1.058	2.526
5.388	1.059	2.525
5.400	1.058	2.525
5.403	1.058	2.526
5.402	1.058	2.522
5.403	1.058	2.523
5.386	1.058	2.524
5.377	1.057	2.524
5.383	1.057	2.526
5.386	1.058	2.523
5.387	1.057	2.523
5.399	1.058	2.523
5.411	1.058	2.523
5.410	1.058	2.524
5.407	1.058	2.521
5.396	1.057	2.526
5.393	1.058	2.528
5.400	1.058	2.521
5.394	1.057	2.523
5.394	1.058	2.524
5.400	1.058	2.525
5.387	1.058	2.525
5.385	1.058	2.525
5.394	1.058	2.523
5.401	1.058	2.526
5.404	1.057	2.526
5.398	1.057	2.522
5.412	1.058	2.526
5.392	1.058	2.527
5.404	1.059	2.529
5.404	1.058	2.524
5.389	1.057	2.526
5.399	1.057	2.526
5.410	1.058	2.524
5.389	1.058	2.523
5.390	1.057	2.526
5.393	1.058	2.528
5.398	1.058	2.528
5.400	1.059	2.524
5.402	1.057	2.523
5.406	1.058	2.525
5.388	1.058	2.524
5.389	1.058	2.527
5.389	1.058	2.525
5.407	1.057	2.525
5.408	1.057	2.523
5.389	1.057	2.523
5.387	1.057	2.526
5.395	1.057	2.527
5.409	1.057	2.524
5.404	1.057	2.524
5.396	1.058	2.524
5.387	1.057	2.521
5.388	1.057	2.523
5.405	1.057	2.523
5.398	1.057	2.525
5.410	1.057	2.524
5.384	1.057	2.526
5.384	1.057	2.524
5.388	1.058	2.524
5.389	1.058	2.527
5.399	1.058	2.526
5.403	1.058	2.525
5.413	1.057	2.526
5.400	1.057	2.524
5.402	1.057	2.524
5.391	1.057	2.525
5.401	1.057	2.527
5.406	1.057	2.526
5.403	1.058	2.525
5.409	1.057	2.523
5.395	1.057	2.525
5.384	1.058	2.523
5.392	1.058	2.525
5.397	1.057	2.526
5.397	1.058	2.526
5.390	1.058	2.524
5.402	1.057	2.528
5.408	1.058	2.525
5.396	1.058	2.525
5.405	1.058	2.525
5.391	1.058	2.526
5.391	1.058	2.526
5.395	1.057	2.525
5.389	1.057	2.523
5.396	1.057	2.525
5.410	1.058	2.522
5.413	1.057	2.525
5.394	1.057	2.524
5.408	1.058	2.526
5.416	1.057	2.525
5.391	1.058	2.524
5.395	1.057	2.523
5.391	1.057	2.525
5.385	1.057	2.526
5.399	1.057	2.523
5.407	1.057	2.524
5.411	1.058	2.524
5.404	1.057	2.525
5.398	1.058	2.524
5.385	1.058	2.525
5.393	1.057	2.525
5.387	1.058	2.524
5.400	1.057	2.525
5.397	1.058	2.522
5.412	1.057	2.526
5.406	1.058	2.527
5.418	1.058	2.526
5.396	1.058	2.525
5.396	1.058	2.525
5.384	1.058	2.525
5.408	1.057	2.524
5.411	1.057	2.526
5.393	1.057	2.525
5.386	1.057	2.526
5.404	1.058	2.522
5.405	1.058	2.526
5.390	1.058	2.527
5.382	1.058	2.526
5.384	1.057	2.524
5.402	1.058	2.524
5.378	1.057	2.524
5.396	1.058	2.525
5.407	1.058	2.525
5.410	1.057	2.527
5.425	1.057	2.527
5.402	1.057	2.525
5.396	1.057	2.525
5.385	1.057	2.523
5.391	1.058	2.524
5.391	1.056	2.525
5.397	1.057	2.523
5.407	1.057	2.524
5.407	1.057	2.525
5.390	1.058	2.525
5.409	1.057	2.526
5.406	1.057	2.524
5.398	1.058	2.525
5.394	1.058	2.524
5.404	1.058	2.525
5.395	1.058	2.527
5.407	1.058	2.523
5.406	1.058	2.524
5.413	1.057	2.525
5.404	1.058	2.526
5.399	1.057	2.527
5.391	1.057	2.528
5.388	1.057	2.526
5.393	1.057	2.520
5.394	1.059	2.524
5.389	1.057	2.526
5.407	1.057	2.526
5.389	1.058	2.525
5.400	1.058	2.525
5.413	1.058	2.524
5.419	1.058	2.528
5.426	1.057	2.525
5.382	1.058	2.523
5.389	1.058	2.528
5.388	1.058	2.525
5.398	1.058	2.524
5.394	1.058	2.525
5.405	1.058	2.525
5.419	1.058	2.524
5.411	1.058	2.526
5.397	1.058	2.524
5.395	1.057	2.526
5.400	1.057	2.524
5.391	1.058	2.526
5.409	1.057	2.524
5.390	1.058	2.524
5.390	1.057	2.523
5.405	1.058	2.525
5.403	1.058	2.525
5.416	1.057	2.524
5.391	1.057	2.525
5.393	1.057	2.524
5.390	1.057	2.526
5.395	1.058	2.521
5.398	1.058	2.523
5.402	1.058	2.524
5.398	1.059	2.526
5.395	1.057	2.527
5.402	1.058	2.525
5.409	1.058	2.522
5.423	1.057	2.527
5.404	1.058	2.525
5.402	1.057	2.521
5.428	1.057	2.523
5.410	1.057	2.526
5.414	1.057	2.528
5.397	1.057	2.523
5.390	1.057	2.523
5.388	1.058	2.527
5.382	1.057	2.522
5.393	1.057	2.523
5.399	1.057	2.526
5.396	1.058	2.525
5.397	1.057	2.526
5.414	1.057	2.524
5.410	1.057	2.525
5.400	1.057	2.526
5.398	1.058	2.522
5.412	1.057	2.525
5.403	1.057	2.524
5.413	1.058	2.525
5.394	1.058	2.527
5.398	1.057	2.526
5.403	1.058	2.525
5.410	1.057	2.523
5.410	1.058	2.525
5.401	1.057	2.527
5.390	1.057	2.525
5.393	1.057	2.526
5.413	1.057	2.525
5.409	1.058	2.522
5.387	1.058	2.521
5.410	1.058	2.526
5.391	1.058	2.524
5.401	1.058	2.524
5.390	1.057	2.525
5.393	1.057	2.524
5.403	1.057	2.527
5.404	1.057	2.523
5.400	1.057	2.525
5.421	1.058	2.526
5.420	1.058	2.525
5.413	1.058	2.526
5.416	1.057	2.525
5.393	1.058	2.524
5.388	1.058	2.524
5.395	1.057	2.525
5.404	1.057	2.524
5.386	1.057	2.526
5.397	1.058	2.526
5.417	1.058	2.525
5.407	1.058	2.525
5.393	1.058	2.523
5.395	1.058	2.523
5.404	1.057	2.525
5.390	1.057	2.525
5.408	1.057	2.524
5.393	1.057	2.524
5.418	1.058	2.524
5.419	1.058	2.527
5.408	1.058	2.526
5.414	1.057	2.525
5.418	1.058	2.523
5.397	1.058	2.526
5.405	1.057	2.526
5.385	1.058	2.522
5.392	1.057	2.521
5.392	1.057	2.526
5.391	1.057	2.527
5.402	1.057	2.524
5.407	1.057	2.526
5.423	1.058	2.524
5.421	1.057	2.527
5.402	1.058	2.524
5.404	1.057	2.527
5.386	1.057	2.528
5.403	1.057	2.525
5.399	1.057	2.524
5.396	1.057	2.528
5.421	1.057	2.527
5.411	1.058	2.526
5.409	1.057	2.524
5.396	1.057	2.524
5.390	1.058	2.526
5.402	1.058	2.525
5.398	1.057	2.526
5.408	1.058	2.524
5.392	1.058	2.525
5.402	1.057	2.528
5.399	1.057	2.523
5.407	1.057	2.525
5.410	1.058	2.525
5.411	1.058	2.524
5.422	1.057	2.525
5.414	1.058	2.524
5.400	1.057	2.523
5.395	1.057	2.524
5.410	1.057	2.525
5.409	1.057	2.527
5.394	1.058	2.524
5.410	1.058	2.526
5.419	1.058	2.527
5.402	1.058	2.526
5.393	1.058	2.523
5.397	1.058	2.524
5.392	1.058	2.525
5.420	1.057	2.522
5.417	1.057	2.523
5.420	1.057	2.525
5.393	1.058	2.524
5.410	1.058	2.525
5.404	1.059	2.525
5.404	1.058	2.526
5.386	1.058	2.524
5.412	1.058	2.524
5.403	1.058	2.525
5.393	1.058	2.523
5.392	1.058	2.526
5.396	1.058	2.523
5.404	1.058	2.523
5.402	1.058	2.523
5.392	1.058	2.525
5.407	1.058	2.526
5.397	1.058	2.526
5.406	1.057	2.526
5.409	1.058	2.526
5.407	1.058	2.526
5.414	1.058	2.524
5.400	1.058	2.525
5.413	1.058	2.523
5.411	1.058	2.526
5.412	1.058	2.523
5.386	1.058	2.523
5.400	1.058	2.523
5.403	1.057	2.524
5.404	1.057	2.525
5.400	1.058	2.524
5.402	1.058	2.524
5.399	1.058	2.526
5.402	1.058	2.522
5.419	1.058	2.527
5.413	1.057	2.525
5.402	1.058	2.525
5.396	1.058	2.524
5.405	1.058	2.525
5.407	1.058	2.527
5.395	1.057	2.527
5.397	1.058	2.526
5.399	1.057	2.526
5.419	1.058	2.522
5.415	1.058	2.524
5.406	1.057	2.526
5.408	1.058	2.526
5.408	1.057	2.526
5.416	1.057	2.527
5.419	1.058	2.524
5.393	1.058	2.523
5.399	1.058	2.523
5.397	1.058	2.525
5.410	1.058	2.525
5.415	1.058	2.525
5.405	1.058	2.526
5.409	1.058	2.524
5.404	1.057	2.524
5.406	1.058	2.525
5.399	1.057	2.525
5.393	1.058	2.523
5.404	1.058	2.524
5.392	1.057	2.524
5.412	1.058	2.523
5.416	1.057	2.525
5.398	1.057	2.526
5.398	1.057	2.527
5.401	1.058	2.527
5.417	1.058	2.524
5.410	1.057	2.523
5.397	1.058	2.526
5.412	1.058	2.527
5.414	1.058	2.526
5.404	1.058	2.526
5.405	1.058	2.526
5.400	1.058	2.524
5.395	1.057	2.524
5.411	1.058	2.524
5.427	1.057	2.524
5.414	1.058	2.526
5.397	1.058	2.526
5.397	1.058	2.522
5.394	1.057	2.523
5.407	1.057	2.527
5.403	1.058	2.526
5.429	1.058	2.527
5.426	1.058	2.525
5.404	1.058	2.524
5.401	1.057	2.524
5.396	1.058	2.523
5.405	1.058	2.526
5.402	1.058	2.526
5.398	1.058	2.524
5.410	1.058	2.526
5.393	1.058	2.526
5.414	1.057	2.525
5.387	1.057	2.522
5.403	1.058	2.525
5.401	1.057	2.523
5.403	1.057	2.526
5.406	1.057	2.527
5.398	1.057	2.522
5.403	1.057	2.524
5.422	1.058	2.526
5.413	1.058	2.530
5.423	1.058	2.524
5.400	1.058	2.521
5.406	1.058	2.527
5.413	1.057	2.525
5.400	1.058	2.524
5.403	1.057	2.524
5.407	1.057	2.523
5.412	1.057	2.526
5.413	1.057	2.526
5.391	1.057	2.525
5.400	1.057	2.525
5.397	1.058	2.524
5.406	1.058	2.525
5.390	1.058	2.524
5.397	1.057	2.526
5.404	1.057	2.525
5.399	1.058	2.524
5.405	1.057	2.526
5.399	1.057	2.526
5.410	1.057	2.526
5.415	1.057	2.526
5.390	1.057	2.525
5.407	1.058	2.522
5.429	1.057	2.523
5.412	1.057	2.523
5.403	1.057	2.526
5.394	1.058	2.526
5.416	1.058	2.525
5.408	1.057	2.523
5.404	1.057	2.525
5.398	1.057	2.524
5.412	1.058	2.521
5.403	1.058	2.526
5.415	1.057	2.525
5.402	1.057	2.526
5.401	1.057	2.525
5.410	1.058	2.523
5.413	1.058	2.524
5.402	1.057	2.526
5.408	1.058	2.528
5.404	1.057	2.524
5.405	1.057	2.523
5.410	1.058	2.521
5.411	1.057	2.525
5.406	1.057	2.526
5.409	1.058	2.525
5.408	1.057	2.526
5.410	1.058	2.524
5.406	1.057	2.525
5.405	1.057	2.525
5.406	1.058	2.522
