presFesto5-1 [V]	AWM5-5 [V]	MPX700-2 [V]
1.691	1.226	0.017
1.687	1.225	0.017
1.688	1.226	0.018
1.689	1.226	0.017
1.687	1.225	0.018
1.691	1.226	0.018
1.689	1.226	0.018
1.688	1.225	0.017
1.692	1.226	0.018
1.688	1.226	0.018
1.689	1.226	0.018
1.689	1.226	0.018
1.688	1.225	0.018
1.685	1.225	0.018
1.690	1.226	0.018
1.689	1.225	0.018
1.685	1.225	0.018
1.687	1.224	0.018
1.690	1.225	0.018
1.687	1.225	0.018
1.686	1.224	0.018
1.689	1.225	0.017
1.688	1.226	0.017
1.687	1.225	0.018
1.690	1.226	0.018
1.688	1.225	0.018
1.688	1.226	0.018
1.690	1.225	0.018
1.688	1.225	0.017
1.689	1.226	0.018
1.690	1.225	0.017
1.684	1.225	0.018
1.689	1.224	0.018
1.690	1.225	0.017
1.688	1.225	0.018
1.687	1.225	0.017
1.690	1.225	0.017
1.689	1.225	0.017
1.686	1.225	0.018
1.690	1.225	0.017
1.688	1.225	0.018
1.690	1.224	0.018
1.689	1.225	0.018
1.691	1.225	0.017
1.689	1.225	0.018
1.687	1.225	0.018
1.688	1.225	0.018
1.691	1.225	0.018
1.690	1.225	0.018
1.688	1.225	0.018
1.693	1.226	0.018
1.690	1.225	0.017
1.688	1.226	0.018
1.693	1.226	0.018
1.690	1.225	0.018
1.691	1.225	0.018
1.689	1.225	0.018
1.687	1.225	0.018
1.688	1.225	0.017
1.688	1.225	0.018
1.687	1.225	0.018
1.690	1.224	0.018
1.689	1.224	0.017
1.689	1.225	0.018
1.691	1.225	0.018
1.691	1.226	0.018
1.688	1.226	0.017
1.691	1.225	0.018
1.691	1.225	0.017
1.690	1.225	0.018
1.689	1.225	0.018
1.691	1.225	0.018
1.690	1.226	0.018
1.689	1.225	0.018
1.691	1.225	0.018
1.693	1.226	0.017
1.684	1.225	0.018
1.692	1.226	0.018
1.693	1.226	0.018
1.691	1.225	0.018
1.693	1.225	0.018
1.692	1.225	0.017
1.690	1.225	0.017
1.691	1.225	0.018
1.690	1.225	0.018
1.686	1.225	0.018
1.689	1.225	0.018
1.689	1.224	0.017
1.689	1.225	0.018
1.688	1.225	0.018
1.694	1.225	0.018
1.692	1.225	0.017
1.688	1.224	0.017
1.691	1.225	0.017
1.690	1.225	0.017
1.688	1.225	0.018
1.689	1.225	0.017
1.689	1.224	0.018
1.689	1.225	0.017
1.688	1.224	0.018
1.692	1.224	0.017
1.691	1.224	0.018
1.689	1.225	0.017
1.690	1.225	0.018
1.691	1.225	0.018
1.690	1.224	0.018
1.693	1.224	0.018
1.689	1.224	0.018
1.689	1.225	0.018
1.691	1.225	0.018
1.691	1.224	0.017
1.688	1.225	0.018
1.692	1.225	0.018
1.690	1.224	0.017
1.690	1.225	0.018
1.690	1.225	0.018
1.691	1.224	0.018
1.688	1.224	0.018
1.690	1.224	0.018
1.689	1.224	0.018
1.687	1.225	0.017
1.688	1.225	0.018
1.686	1.224	0.017
1.688	1.225	0.018
1.686	1.225	0.018
1.688	1.225	0.018
1.686	1.225	0.018
1.689	1.225	0.017
1.688	1.224	0.017
1.686	1.225	0.018
1.688	1.224	0.018
1.688	1.224	0.018
1.691	1.224	0.017
1.686	1.225	0.018
1.689	1.225	0.018
1.690	1.225	0.018
1.688	1.225	0.018
1.689	1.224	0.018
1.688	1.225	0.018
1.689	1.224	0.017
1.685	1.225	0.017
1.691	1.224	0.017
1.689	1.224	0.017
1.688	1.225	0.018
1.690	1.225	0.018
1.689	1.225	0.018
1.686	1.225	0.017
1.685	1.225	0.018
1.690	1.225	0.018
1.688	1.224	0.018
1.686	1.224	0.018
1.689	1.225	0.018
1.689	1.225	0.017
1.684	1.224	0.018
1.690	1.224	0.018
1.689	1.225	0.018
1.687	1.225	0.018
1.690	1.225	0.018
1.689	1.224	0.018
1.689	1.225	0.018
1.690	1.225	0.018
1.689	1.224	0.018
1.689	1.225	0.018
1.689	1.225	0.018
1.689	1.224	0.018
1.689	1.224	0.018
1.686	1.224	0.017
1.690	1.224	0.018
1.689	1.224	0.018
1.684	1.224	0.018
1.689	1.224	0.018
1.689	1.225	0.018
1.687	1.225	0.018
1.687	1.224	0.018
1.691	1.224	0.018
1.690	1.225	0.018
1.687	1.224	0.017
1.692	1.224	0.018
1.691	1.225	0.018
1.688	1.224	0.018
1.690	1.224	0.018
1.692	1.224	0.018
1.690	1.224	0.018
1.690	1.225	0.018
1.692	1.224	0.018
1.690	1.224	0.017
1.691	1.223	0.017
1.690	1.224	0.018
1.688	1.224	0.018
1.687	1.224	0.018
1.689	1.224	0.018
1.687	1.224	0.017
1.688	1.224	0.018
1.687	1.224	0.017
1.687	1.224	0.018
1.687	1.224	0.018
1.689	1.224	0.018
1.690	1.224	0.018
1.690	1.224	0.017
1.691	1.224	0.017
1.691	1.223	0.018
1.688	1.224	0.017
1.689	1.224	0.018
1.690	1.224	0.018
1.691	1.224	0.018
1.685	1.224	0.018
1.688	1.224	0.018
1.690	1.224	0.018
1.690	1.224	0.018
1.688	1.224	0.018
1.692	1.224	0.018
1.688	1.224	0.018
1.689	1.225	0.018
1.692	1.224	0.018
1.688	1.224	0.018
1.689	1.224	0.018
1.690	1.224	0.018
1.690	1.224	0.018
1.689	1.224	0.018
1.691	1.223	0.018
1.689	1.224	0.018
1.687	1.224	0.018
1.689	1.224	0.018
1.690	1.224	0.018
1.686	1.224	0.018
1.690	1.224	0.018
1.688	1.224	0.018
1.685	1.224	0.018
1.686	1.224	0.018
1.690	1.224	0.018
1.689	1.224	0.018
1.685	1.224	0.018
1.687	1.224	0.018
1.688	1.225	0.017
1.686	1.225	0.017
1.687	1.224	0.018
1.689	1.224	0.018
1.688	1.223	0.018
1.689	1.224	0.018
1.688	1.224	0.018
1.691	1.224	0.018
1.690	1.224	0.018
1.689	1.224	0.018
1.689	1.224	0.018
1.690	1.224	0.018
1.686	1.224	0.018
1.689	1.224	0.018
1.688	1.224	0.018
1.688	1.224	0.018
1.686	1.224	0.018
1.690	1.224	0.018
1.688	1.224	0.018
1.686	1.224	0.017
1.688	1.224	0.018
1.688	1.224	0.018
1.687	1.224	0.018
1.687	1.223	0.017
1.686	1.224	0.018
1.689	1.224	0.017
1.687	1.223	0.017
1.692	1.223	0.018
1.687	1.223	0.017
1.688	1.224	0.018
1.687	1.223	0.018
1.688	1.223	0.018
1.687	1.223	0.017
1.687	1.224	0.018
1.689	1.224	0.018
1.686	1.224	0.018
1.691	1.224	0.017
1.688	1.224	0.017
1.690	1.224	0.017
1.688	1.223	0.017
1.687	1.224	0.018
1.688	1.224	0.018
1.690	1.223	0.018
1.687	1.224	0.018
1.685	1.223	0.018
1.690	1.223	0.018
1.686	1.223	0.018
1.687	1.223	0.018
1.687	1.223	0.018
1.686	1.223	0.018
1.686	1.224	0.018
1.689	1.223	0.018
1.686	1.223	0.018
1.689	1.224	0.018
1.690	1.223	0.018
1.685	1.223	0.018
1.685	1.224	0.018
1.689	1.223	0.017
1.687	1.223	0.018
1.687	1.224	0.018
1.688	1.223	0.018
1.686	1.224	0.018
1.688	1.224	0.017
1.689	1.223	0.018
1.689	1.224	0.018
1.689	1.224	0.018
1.694	1.224	0.018
1.687	1.224	0.018
1.692	1.223	0.017
1.692	1.224	0.018
1.686	1.223	0.018
1.690	1.223	0.017
1.689	1.224	0.018
1.687	1.223	0.018
1.688	1.224	0.017
1.689	1.223	0.018
1.687	1.223	0.018
1.687	1.224	0.018
1.690	1.223	0.018
1.689	1.224	0.018
1.689	1.224	0.018
1.687	1.223	0.018
1.690	1.224	0.018
1.687	1.224	0.018
1.687	1.223	0.017
1.692	1.224	0.018
1.690	1.223	0.017
1.687	1.223	0.018
1.692	1.223	0.017
1.688	1.224	0.017
1.690	1.224	0.018
1.692	1.223	0.017
1.688	1.223	0.018
1.693	1.224	0.017
1.691	1.224	0.017
1.690	1.223	0.018
1.690	1.224	0.018
1.690	1.223	0.018
1.689	1.223	0.018
1.688	1.224	0.018
1.685	1.223	0.017
1.689	1.224	0.018
1.688	1.223	0.018
1.686	1.223	0.017
1.691	1.223	0.018
1.687	1.223	0.017
1.688	1.224	0.017
1.689	1.223	0.017
1.690	1.223	0.018
1.686	1.223	0.017
1.688	1.223	0.017
1.688	1.223	0.018
1.687	1.223	0.018
1.688	1.223	0.018
1.689	1.224	0.017
1.689	1.224	0.018
1.690	1.224	0.018
1.690	1.224	0.017
1.687	1.223	0.018
1.690	1.223	0.018
1.689	1.224	0.018
1.684	1.223	0.018
1.691	1.224	0.018
1.687	1.224	0.018
1.685	1.223	0.018
1.690	1.224	0.017
1.688	1.224	0.018
1.686	1.223	0.018
1.685	1.223	0.017
1.688	1.222	0.018
1.685	1.223	0.017
1.685	1.224	0.017
1.689	1.223	0.017
1.693	1.224	0.017
1.689	1.223	0.018
1.689	1.223	0.017
1.688	1.224	0.018
1.688	1.223	0.018
1.685	1.223	0.018
1.690	1.223	0.018
1.688	1.223	0.018
1.685	1.223	0.017
1.689	1.223	0.018
1.687	1.223	0.018
1.690	1.223	0.018
1.689	1.223	0.018
1.684	1.223	0.018
1.689	1.223	0.018
1.688	1.223	0.017
1.686	1.223	0.018
1.691	1.223	0.018
1.692	1.223	0.018
1.690	1.224	0.018
1.687	1.223	0.017
1.689	1.224	0.018
1.689	1.223	0.017
1.688	1.223	0.018
1.688	1.224	0.017
1.689	1.224	0.018
1.686	1.223	0.018
1.689	1.224	0.018
1.689	1.223	0.017
1.688	1.223	0.018
1.688	1.223	0.017
1.690	1.223	0.018
1.688	1.224	0.018
1.689	1.223	0.018
1.690	1.224	0.018
1.689	1.224	0.018
1.688	1.222	0.018
1.693	1.224	0.018
1.689	1.223	0.018
1.689	1.223	0.017
1.690	1.224	0.018
1.689	1.223	0.018
1.685	1.223	0.018
1.690	1.223	0.017
1.688	1.223	0.018
1.688	1.224	0.018
1.691	1.223	0.017
1.686	1.223	0.018
1.688	1.224	0.018
1.687	1.223	0.017
1.688	1.223	0.018
1.686	1.223	0.018
1.685	1.223	0.018
1.687	1.223	0.017
1.688	1.223	0.018
1.686	1.223	0.018
1.688	1.223	0.018
1.688	1.223	0.017
1.689	1.223	0.018
1.689	1.223	0.018
1.690	1.223	0.018
1.687	1.223	0.018
1.686	1.223	0.018
1.689	1.224	0.018
1.686	1.223	0.018
1.689	1.223	0.017
1.689	1.223	0.017
1.686	1.224	0.018
1.690	1.223	0.018
1.689	1.223	0.017
1.685	1.223	0.018
1.688	1.223	0.018
1.690	1.223	0.018
1.688	1.223	0.018
1.683	1.222	0.018
1.688	1.223	0.017
1.687	1.222	0.017
1.686	1.223	0.018
1.687	1.222	0.018
1.691	1.223	0.018
1.687	1.223	0.018
1.688	1.223	0.017
1.683	1.223	0.018
1.685	1.223	0.018
1.693	1.222	0.018
1.685	1.222	0.017
1.687	1.223	0.017
1.692	1.223	0.018
1.691	1.223	0.017
1.688	1.223	0.018
1.693	1.223	0.018
1.685	1.223	0.018
1.690	1.223	0.018
1.691	1.223	0.017
1.689	1.223	0.018
1.691	1.223	0.018
1.691	1.223	0.018
1.687	1.223	0.018
1.689	1.223	0.018
1.691	1.222	0.018
1.689	1.223	0.017
1.687	1.223	0.018
1.688	1.222	0.017
1.689	1.223	0.018
1.685	1.223	0.017
1.688	1.222	0.018
1.688	1.223	0.018
1.686	1.223	0.018
1.685	1.223	0.018
1.690	1.223	0.018
1.688	1.223	0.018
1.686	1.223	0.018
1.691	1.222	0.018
1.689	1.222	0.018
1.688	1.223	0.018
1.690	1.223	0.018
1.688	1.223	0.018
1.688	1.222	0.018
1.689	1.222	0.018
1.689	1.223	0.018
1.687	1.223	0.018
1.687	1.222	0.018
1.688	1.223	0.018
1.688	1.222	0.017
1.686	1.222	0.018
1.688	1.222	0.018
1.687	1.222	0.017
1.685	1.223	0.018
1.686	1.223	0.018
1.688	1.223	0.017
1.685	1.222	0.018
1.686	1.223	0.017
1.690	1.222	0.018
1.691	1.222	0.017
1.691	1.222	0.018
1.687	1.222	0.017
1.693	1.222	0.018
1.687	1.223	0.018
1.690	1.223	0.018
1.690	1.222	0.018
1.686	1.223	0.018
1.688	1.223	0.018
1.689	1.222	0.017
1.687	1.223	0.018
1.688	1.222	0.018
1.689	1.223	0.018
1.686	1.222	0.018
1.690	1.222	0.018
1.687	1.223	0.018
1.688	1.222	0.018
1.687	1.222	0.018
1.688	1.222	0.018
1.688	1.222	0.018
1.685	1.222	0.017
1.689	1.222	0.018
1.690	1.222	0.018
1.691	1.222	0.018
1.687	1.223	0.018
1.690	1.222	0.018
1.689	1.223	0.018
1.687	1.222	0.018
1.689	1.222	0.018
1.691	1.222	0.017
1.688	1.222	0.018
1.688	1.222	0.018
1.689	1.222	0.018
1.690	1.223	0.018
1.689	1.222	0.018
1.687	1.221	0.017
1.690	1.222	0.018
1.687	1.222	0.018
1.687	1.221	0.018
1.688	1.222	0.018
1.685	1.222	0.018
1.689	1.221	0.018
1.690	1.222	0.018
1.687	1.223	0.018
1.688	1.222	0.018
1.692	1.222	0.018
1.690	1.223	0.018
1.685	1.222	0.018
1.691	1.222	0.018
1.689	1.222	0.018
1.684	1.222	0.018
1.690	1.222	0.018
1.689	1.223	0.018
1.685	1.222	0.018
1.688	1.222	0.017
1.690	1.222	0.018
1.686	1.222	0.018
1.690	1.222	0.017
1.692	1.222	0.017
1.685	1.222	0.017
1.692	1.222	0.017
1.691	1.222	0.018
1.687	1.221	0.017
1.691	1.222	0.018
1.690	1.222	0.018
1.691	1.223	0.018
1.692	1.223	0.018
1.685	1.222	0.018
1.690	1.223	0.018
1.689	1.222	0.017
1.687	1.222	0.018
1.685	1.222	0.018
1.688	1.222	0.018
1.690	1.222	0.017
1.688	1.222	0.018
1.693	1.222	0.017
1.689	1.222	0.018
1.688	1.222	0.017
1.687	1.222	0.018
1.690	1.222	0.018
1.687	1.221	0.018
1.687	1.222	0.017
1.691	1.221	0.017
1.688	1.222	0.018
1.688	1.222	0.018
1.691	1.222	0.018
1.689	1.221	0.018
1.691	1.222	0.017
1.689	1.222	0.018
1.687	1.222	0.018
1.693	1.222	0.017
1.691	1.222	0.018
1.691	1.222	0.018
1.693	1.221	0.018
1.691	1.222	0.018
1.689	1.222	0.018
1.690	1.221	0.018
1.688	1.221	0.017
1.687	1.221	0.018
1.691	1.221	0.018
1.689	1.222	0.018
1.685	1.221	0.018
1.686	1.221	0.018
1.686	1.221	0.017
1.688	1.221	0.017
1.684	1.222	0.017
1.687	1.222	0.018
1.688	1.222	0.018
1.686	1.222	0.018
1.687	1.221	0.018
1.690	1.221	0.018
1.687	1.222	0.018
1.688	1.221	0.018
1.691	1.222	0.018
1.689	1.222	0.018
1.691	1.221	0.018
1.688	1.222	0.018
1.686	1.222	0.017
1.689	1.222	0.018
1.689	1.221	0.018
1.687	1.221	0.018
1.687	1.222	0.018
1.691	1.222	0.017
1.686	1.222	0.018
1.686	1.222	0.018
1.689	1.222	0.018
1.688	1.222	0.018
1.688	1.222	0.018
1.686	1.222	0.017
1.687	1.222	0.018
1.686	1.221	0.018
1.684	1.222	0.018
1.688	1.222	0.018
1.687	1.222	0.018
1.686	1.222	0.018
1.690	1.221	0.017
1.684	1.221	0.018
1.686	1.222	0.018
1.689	1.222	0.018
1.688	1.222	0.018
1.686	1.222	0.017
1.689	1.222	0.018
1.687	1.222	0.018
1.688	1.222	0.018
1.690	1.222	0.017
1.688	1.222	0.018
1.688	1.222	0.018
1.689	1.222	0.018
1.687	1.223	0.017
1.687	1.223	0.017
1.689	1.223	0.017
1.686	1.222	0.018
1.684	1.222	0.017
1.689	1.223	0.017
1.687	1.223	0.018
1.685	1.222	0.018
1.687	1.222	0.018
1.688	1.222	0.018
1.691	1.222	0.018
1.686	1.222	0.017
1.689	1.222	0.018
1.687	1.222	0.017
1.684	1.222	0.017
1.690	1.222	0.018
1.686	1.222	0.018
1.686	1.222	0.018
1.687	1.222	0.018
1.686	1.222	0.018
1.686	1.221	0.018
1.690	1.222	0.018
1.686	1.221	0.018
1.690	1.222	0.018
1.687	1.222	0.018
1.687	1.222	0.018
1.687	1.222	0.018
1.688	1.222	0.018
1.684	1.221	0.018
1.690	1.221	0.017
1.687	1.221	0.018
1.685	1.221	0.018
1.689	1.222	0.018
1.691	1.221	0.017
1.690	1.221	0.018
1.685	1.222	0.018
1.689	1.222	0.018
1.690	1.222	0.018
1.685	1.221	0.018
1.690	1.222	0.018
1.687	1.222	0.018
1.687	1.222	0.018
1.688	1.222	0.018
1.688	1.221	0.018
1.689	1.221	0.018
1.688	1.222	0.018
1.688	1.221	0.018
1.690	1.222	0.018
1.690	1.222	0.018
1.691	1.221	0.018
1.689	1.221	0.018
1.691	1.221	0.018
1.687	1.221	0.017
1.685	1.221	0.018
1.690	1.221	0.018
1.691	1.221	0.018
1.690	1.221	0.018
1.691	1.221	0.018
1.690	1.221	0.017
1.684	1.221	0.017
1.690	1.221	0.017
1.689	1.222	0.017
1.686	1.221	0.018
1.687	1.222	0.017
1.687	1.221	0.017
1.690	1.222	0.018
1.688	1.222	0.018
1.688	1.222	0.018
1.690	1.222	0.018
1.689	1.222	0.018
1.687	1.221	0.018
1.687	1.222	0.018
1.689	1.222	0.018
1.690	1.221	0.018
1.689	1.221	0.018
1.690	1.222	0.018
1.689	1.221	0.017
1.685	1.222	0.018
1.691	1.221	0.018
1.689	1.221	0.018
1.688	1.222	0.018
1.689	1.222	0.018
1.690	1.222	0.018
1.686	1.221	0.018
1.690	1.222	0.018
1.689	1.222	0.018
1.685	1.222	0.018
1.686	1.222	0.018
1.688	1.222	0.018
1.687	1.221	0.018
1.685	1.221	0.018
1.689	1.221	0.017
1.689	1.221	0.018
1.686	1.221	0.018
1.686	1.221	0.018
1.688	1.222	0.018
1.688	1.221	0.017
1.685	1.221	0.017
1.689	1.221	0.018
1.687	1.221	0.018
1.688	1.221	0.017
1.688	1.222	0.018
1.689	1.221	0.017
1.687	1.222	0.018
1.690	1.221	0.018
1.689	1.221	0.018
1.687	1.221	0.018
1.690	1.221	0.018
1.691	1.222	0.018
1.687	1.221	0.018
1.689	1.221	0.018
1.690	1.222	0.018
1.687	1.221	0.018
1.686	1.220	0.018
1.687	1.221	0.017
1.685	1.221	0.018
1.687	1.221	0.018
1.686	1.222	0.017
1.686	1.221	0.018
1.687	1.221	0.018
1.687	1.221	0.018
1.687	1.221	0.017
1.689	1.221	0.017
1.685	1.221	0.017
1.688	1.221	0.018
1.688	1.221	0.018
1.687	1.221	0.018
1.688	1.221	0.018
1.688	1.221	0.018
1.686	1.221	0.018
1.687	1.222	0.018
1.688	1.220	0.018
1.688	1.221	0.018
1.687	1.220	0.018
1.688	1.221	0.018
1.689	1.222	0.018
1.686	1.221	0.018
1.685	1.222	0.018
1.691	1.221	0.018
1.689	1.221	0.017
1.687	1.221	0.018
1.687	1.221	0.018
1.691	1.221	0.017
1.687	1.221	0.018
1.686	1.221	0.018
1.688	1.221	0.018
1.688	1.221	0.018
1.686	1.221	0.017
1.690	1.221	0.018
1.688	1.221	0.018
1.689	1.221	0.018
1.689	1.221	0.018
1.691	1.221	0.017
1.689	1.221	0.018
1.689	1.221	0.017
1.690	1.221	0.017
1.691	1.221	0.018
1.690	1.220	0.018
1.691	1.221	0.018
1.691	1.220	0.018
1.690	1.220	0.018
1.688	1.221	0.018
1.690	1.221	0.018
1.685	1.221	0.017
1.689	1.221	0.017
1.689	1.220	0.017
1.688	1.221	0.018
1.688	1.221	0.017
1.686	1.221	0.018
1.689	1.220	0.018
1.686	1.220	0.018
1.687	1.220	0.018
1.688	1.220	0.018
1.688	1.220	0.018
1.687	1.220	0.018
1.687	1.220	0.018
1.688	1.220	0.017
1.688	1.220	0.017
1.687	1.220	0.018
1.690	1.220	0.018
1.690	1.220	0.018
1.688	1.219	0.018
1.687	1.220	0.017
1.693	1.220	0.018
1.691	1.220	0.018
1.688	1.220	0.018
1.690	1.220	0.017
1.689	1.220	0.018
1.688	1.220	0.018
1.690	1.220	0.018
1.690	1.221	0.017
1.690	1.220	0.018
1.688	1.220	0.018
1.688	1.220	0.018
1.687	1.220	0.018
1.686	1.220	0.018
1.687	1.220	0.018
1.688	1.220	0.018
1.684	1.221	0.018
1.687	1.220	0.018
1.687	1.220	0.018
1.688	1.220	0.017
1.684	1.220	0.017
1.688	1.221	0.018
1.689	1.221	0.017
1.685	1.220	0.018
1.688	1.221	0.018
1.688	1.220	0.017
1.687	1.220	0.017
1.691	1.220	0.017
1.688	1.220	0.018
1.687	1.221	0.018
1.689	1.220	0.018
1.687	1.221	0.018
1.685	1.221	0.018
1.685	1.220	0.018
1.688	1.221	0.018
1.685	1.221	0.018
1.686	1.221	0.018
1.689	1.221	0.018
1.687	1.221	0.018
1.685	1.220	0.017
1.684	1.221	0.018
1.685	1.221	0.018
1.688	1.221	0.018
1.682	1.221	0.017
1.688	1.221	0.018
1.686	1.221	0.017
1.685	1.221	0.018
1.682	1.220	0.017
1.689	1.221	0.018
1.687	1.221	0.017
1.686	1.221	0.018
1.689	1.221	0.018
1.687	1.221	0.017
1.687	1.221	0.018
1.689	1.221	0.017
1.687	1.221	0.018
1.687	1.221	0.017
1.686	1.220	0.018
1.688	1.221	0.018
1.686	1.222	0.018
1.687	1.221	0.018
1.688	1.221	0.017
1.685	1.221	0.018
1.688	1.220	0.018
1.687	1.221	0.018
1.685	1.220	0.018
1.683	1.220	0.018
1.687	1.221	0.018
1.687	1.221	0.017
1.687	1.221	0.018
1.689	1.220	0.018
1.686	1.219	0.018
1.684	1.221	0.018
1.685	1.220	0.018
1.691	1.220	0.017
1.688	1.220	0.017
1.686	1.220	0.018
1.691	1.220	0.018
1.688	1.220	0.018
1.684	1.220	0.018
1.688	1.220	0.018
1.686	1.220	0.018
1.687	1.220	0.018
1.689	1.220	0.017
1.683	1.220	0.018
1.688	1.221	0.018
1.688	1.220	0.018
1.684	1.220	0.017
1.686	1.220	0.017
1.688	1.221	0.018
1.688	1.220	0.018
1.690	1.220	0.017
1.691	1.220	0.017
1.688	1.220	0.017
1.689	1.220	0.017
1.688	1.220	0.018
1.690	1.221	0.018
1.686	1.219	0.018
1.688	1.220	0.018
1.689	1.222	0.018
1.689	1.220	0.018
1.686	1.220	0.018
1.692	1.220	0.018
1.690	1.220	0.018
1.688	1.220	0.018
1.688	1.220	0.018
1.692	1.220	0.018
1.689	1.220	0.018
1.686	1.220	0.017
1.688	1.220	0.018
1.684	1.220	0.018
1.686	1.220	0.018
1.689	1.220	0.018
1.685	1.219	0.017
1.687	1.219	0.018
1.685	1.220	0.018
1.686	1.220	0.018
1.687	1.220	0.018
1.690	1.221	0.017
1.688	1.220	0.018
1.686	1.220	0.018
1.685	1.220	0.018
1.689	1.220	0.018
1.687	1.221	0.018
1.683	1.220	0.018
1.688	1.220	0.018
1.688	1.220	0.018
1.685	1.220	0.018
1.688	1.219	0.018
1.688	1.219	0.018
1.687	1.220	0.017
1.689	1.220	0.018
1.690	1.220	0.017
1.687	1.220	0.018
1.688	1.220	0.018
1.690	1.220	0.017
1.687	1.220	0.018
1.687	1.220	0.017
1.689	1.219	0.018
1.687	1.220	0.018
1.687	1.219	0.018
1.690	1.220	0.018
1.686	1.220	0.018
1.686	1.219	0.018
1.689	1.220	0.017
1.685	1.220	0.018
1.683	1.220	0.018
1.689	1.219	0.018
1.685	1.219	0.018
1.686	1.219	0.018
1.685	1.220	0.018
1.689	1.219	0.018
1.689	1.219	0.017
1.687	1.219	0.018
1.689	1.220	0.018
1.685	1.219	0.018
1.685	1.219	0.018
1.689	1.218	0.017
1.685	1.219	0.018
1.686	1.220	0.018
1.687	1.219	0.018
1.685	1.218	0.018
1.684	1.220	0.018
1.688	1.220	0.018
1.689	1.220	0.018
1.685	1.220	0.017
1.686	1.221	0.018
1.687	1.220	0.018
1.686	1.220	0.018
1.685	1.219	0.018
1.687	1.220	0.018
1.685	1.219	0.018
1.690	1.219	0.018
1.691	1.220	0.018
1.690	1.220	0.017
1.685	1.220	0.018
1.690	1.220	0.018
1.689	1.219	0.018
1.687	1.220	0.018
1.688	1.219	0.018
1.691	1.220	0.018
1.686	1.220	0.018
1.690	1.220	0.018
1.690	1.219	0.018
1.688	1.220	0.018
1.687	1.220	0.018
1.692	1.220	0.018
1.690	1.220	0.018
1.689	1.219	0.018
1.689	1.219	0.018
1.686	1.219	0.018
1.687	1.219	0.018
1.688	1.219	0.018
1.686	1.219	0.018
1.686	1.219	0.018
1.689	1.219	0.018
1.688	1.219	0.018
1.689	1.219	0.018
1.690	1.219	0.018
1.686	1.219	0.017
1.688	1.220	0.018
1.690	1.219	0.018
1.689	1.219	0.017
1.686	1.220	0.018
1.688	1.220	0.018
1.687	1.220	0.018
1.685	1.220	0.017
1.687	1.219	0.018
1.688	1.219	0.018
1.686	1.219	0.018
1.685	1.220	0.018
1.691	1.219	0.018
1.687	1.219	0.018
1.689	1.219	0.017
1.690	1.219	0.018
1.689	1.219	0.018
1.689	1.219	0.018
1.689	1.219	0.018
1.688	1.219	0.017
1.690	1.219	0.018
1.691	1.219	0.018
1.687	1.220	0.018
1.688	1.219	0.018
1.689	1.220	0.018
1.686	1.219	0.018
1.685	1.219	0.018
1.690	1.219	0.018
1.686	1.219	0.017
1.687	1.220	0.018
1.688	1.219	0.018
1.685	1.219	0.018
1.684	1.219	0.018
1.686	1.219	0.018
1.689	1.219	0.018
1.685	1.219	0.017
1.686	1.219	0.018
1.688	1.219	0.018
1.686	1.219	0.017
1.687	1.219	0.017
1.688	1.220	0.018
1.688	1.220	0.018
1.685	1.220	0.018
1.689	1.219	0.018
1.686	1.219	0.018
1.683	1.219	0.018
1.689	1.219	0.018
1.685	1.219	0.018
1.682	1.220	0.018
1.689	1.219	0.018
1.686	1.219	0.018
1.684	1.219	0.018
1.687	1.218	0.018
1.690	1.219	0.018
1.684	1.218	0.018
1.685	1.218	0.018
1.685	1.219	0.018
1.689	1.219	0.017
1.689	1.219	0.018
1.686	1.219	0.018
1.689	1.218	0.018
1.690	1.220	0.017
1.684	1.219	0.018
1.687	1.219	0.017
1.685	1.218	0.017
1.687	1.218	0.018
1.689	1.218	0.017
1.687	1.219	0.017
1.684	1.219	0.017
1.687	1.219	0.018
1.686	1.219	0.018
1.686	1.219	0.018
1.688	1.219	0.017
1.688	1.219	0.018
1.686	1.218	0.017
1.688	1.219	0.017
1.687	1.219	0.018
1.689	1.219	0.018
1.688	1.219	0.017
1.691	1.219	0.018
1.688	1.220	0.018
1.689	1.219	0.018
1.690	1.219	0.018
1.688	1.220	0.018
1.687	1.219	0.018
1.687	1.220	0.017
1.689	1.220	0.018
1.689	1.219	0.018
1.686	1.219	0.018
1.692	1.219	0.017
1.687	1.219	0.018
1.689	1.219	0.018
1.690	1.219	0.018
1.689	1.219	0.018
1.689	1.219	0.018
1.691	1.218	0.017
1.691	1.218	0.018
1.686	1.218	0.017
1.688	1.219	0.018
1.691	1.219	0.017
1.689	1.219	0.018
1.689	1.219	0.018
1.691	1.218	0.018
1.689	1.219	0.018
1.687	1.219	0.018
1.686	1.219	0.017
1.690	1.219	0.018
1.688	1.218	0.018
1.686	1.219	0.017
1.686	1.219	0.017
1.686	1.218	0.018
1.684	1.219	0.018
1.687	1.219	0.017
1.686	1.219	0.018
1.687	1.219	0.018
1.686	1.219	0.018
1.687	1.219	0.018
1.687	1.219	0.018
1.686	1.219	0.017
1.687	1.219	0.017
1.690	1.219	0.017
1.687	1.219	0.018
1.687	1.219	0.018
1.689	1.219	0.018
1.687	1.219	0.018
1.686	1.219	0.018
1.688	1.219	0.018
1.688	1.219	0.017
1.686	1.219	0.018
1.686	1.219	0.018
1.686	1.219	0.018
1.688	1.219	0.018
1.686	1.219	0.018
1.686	1.219	0.018
1.686	1.219	0.017
