presFesto5-1 [V]	AWM5-5 [V]	MPX700-2 [V]
1.677	1.070	0.018
1.678	1.070	0.018
1.676	1.071	0.017
1.675	1.070	0.018
1.678	1.071	0.018
1.678	1.070	0.018
1.674	1.070	0.018
1.676	1.070	0.017
1.677	1.070	0.017
1.678	1.070	0.018
1.679	1.070	0.018
1.671	1.071	0.018
1.675	1.070	0.018
1.675	1.071	0.018
1.680	1.070	0.017
1.677	1.070	0.018
1.677	1.070	0.017
1.676	1.069	0.018
1.678	1.070	0.017
1.677	1.070	0.018
1.676	1.071	0.018
1.681	1.070	0.018
1.674	1.070	0.018
1.678	1.070	0.018
1.680	1.070	0.018
1.680	1.070	0.018
1.676	1.070	0.017
1.676	1.070	0.018
1.676	1.070	0.018
1.674	1.070	0.018
1.675	1.070	0.018
1.677	1.071	0.017
1.675	1.070	0.018
1.675	1.070	0.018
1.678	1.071	0.018
1.677	1.070	0.018
1.676	1.070	0.018
1.674	1.070	0.018
1.677	1.070	0.018
1.675	1.070	0.017
1.676	1.070	0.018
1.674	1.070	0.017
1.678	1.070	0.018
1.678	1.070	0.018
1.679	1.070	0.018
1.676	1.071	0.018
1.674	1.070	0.018
1.676	1.070	0.018
1.682	1.070	0.018
1.678	1.070	0.018
1.676	1.071	0.018
1.679	1.070	0.017
1.676	1.070	0.018
1.677	1.070	0.018
1.675	1.071	0.017
1.680	1.070	0.017
1.676	1.070	0.018
1.676	1.070	0.018
1.676	1.070	0.018
1.679	1.070	0.018
1.676	1.070	0.018
1.673	1.070	0.018
1.675	1.070	0.018
1.678	1.071	0.017
1.679	1.070	0.018
1.674	1.071	0.018
1.675	1.070	0.018
1.675	1.070	0.018
1.676	1.070	0.018
1.676	1.071	0.018
1.678	1.070	0.018
1.674	1.070	0.018
1.675	1.070	0.018
1.676	1.070	0.017
1.672	1.071	0.018
1.676	1.070	0.017
1.677	1.071	0.018
1.679	1.070	0.018
1.677	1.070	0.018
1.678	1.071	0.018
1.677	1.070	0.018
1.676	1.070	0.017
1.678	1.070	0.018
1.674	1.070	0.018
1.679	1.070	0.018
1.674	1.070	0.018
1.676	1.070	0.018
1.682	1.071	0.018
1.676	1.071	0.018
1.676	1.071	0.018
1.674	1.070	0.018
1.681	1.070	0.018
1.678	1.071	0.017
1.678	1.071	0.018
1.673	1.070	0.017
1.677	1.070	0.018
1.678	1.071	0.018
1.678	1.070	0.017
1.677	1.070	0.018
1.676	1.070	0.018
1.676	1.070	0.018
1.677	1.070	0.017
1.678	1.071	0.018
1.676	1.071	0.017
1.677	1.071	0.018
1.677	1.071	0.018
1.678	1.071	0.018
1.678	1.071	0.018
1.678	1.071	0.018
1.676	1.071	0.018
1.675	1.071	0.017
1.679	1.071	0.018
1.675	1.071	0.018
1.677	1.071	0.018
1.676	1.070	0.018
1.679	1.071	0.017
1.679	1.071	0.018
1.676	1.071	0.018
1.674	1.070	0.017
1.676	1.072	0.018
1.680	1.071	0.018
1.674	1.071	0.018
1.676	1.071	0.018
1.677	1.071	0.018
1.680	1.071	0.018
1.676	1.071	0.018
1.677	1.071	0.018
1.674	1.071	0.018
1.672	1.071	0.018
1.680	1.071	0.018
1.680	1.071	0.018
1.678	1.071	0.017
1.676	1.072	0.018
1.677	1.070	0.018
1.677	1.071	0.018
1.678	1.071	0.018
1.679	1.071	0.018
1.677	1.071	0.018
1.676	1.071	0.018
1.675	1.071	0.017
1.675	1.071	0.017
1.677	1.071	0.018
1.676	1.071	0.017
1.675	1.071	0.017
1.675	1.071	0.018
1.677	1.071	0.018
1.677	1.071	0.018
1.675	1.071	0.018
1.675	1.072	0.017
1.681	1.071	0.018
1.675	1.071	0.018
1.679	1.072	0.018
1.674	1.071	0.018
1.677	1.071	0.018
1.676	1.072	0.018
1.680	1.072	0.017
1.677	1.072	0.018
1.678	1.071	0.017
1.677	1.071	0.017
1.676	1.071	0.018
1.681	1.071	0.018
1.679	1.072	0.018
1.679	1.071	0.018
1.676	1.071	0.017
1.678	1.072	0.018
1.678	1.071	0.018
1.677	1.072	0.018
1.675	1.071	0.018
1.676	1.071	0.017
1.677	1.072	0.018
1.676	1.072	0.018
1.677	1.072	0.018
1.675	1.072	0.018
1.676	1.072	0.018
1.679	1.072	0.018
1.678	1.072	0.018
1.674	1.071	0.018
1.676	1.071	0.018
1.680	1.072	0.018
1.678	1.071	0.018
1.678	1.071	0.018
1.675	1.071	0.018
1.679	1.071	0.018
1.675	1.071	0.018
1.676	1.072	0.017
1.679	1.072	0.018
1.677	1.071	0.018
1.679	1.072	0.018
1.676	1.071	0.018
1.679	1.072	0.018
1.678	1.072	0.018
1.676	1.072	0.018
1.674	1.071	0.017
1.677	1.072	0.018
1.677	1.071	0.018
1.678	1.072	0.018
1.676	1.072	0.018
1.675	1.072	0.017
1.676	1.072	0.018
1.678	1.072	0.018
1.674	1.072	0.018
1.676	1.072	0.018
1.678	1.071	0.018
1.677	1.071	0.018
1.677	1.071	0.018
1.677	1.072	0.018
1.678	1.072	0.018
1.676	1.072	0.018
1.676	1.072	0.017
1.675	1.072	0.018
1.677	1.072	0.017
1.678	1.072	0.018
1.676	1.072	0.018
1.675	1.072	0.018
1.681	1.072	0.018
1.678	1.072	0.018
1.674	1.072	0.018
1.677	1.072	0.018
1.676	1.072	0.017
1.679	1.072	0.018
1.677	1.072	0.018
1.675	1.072	0.018
1.675	1.072	0.017
1.681	1.072	0.017
1.676	1.072	0.018
1.676	1.072	0.018
1.673	1.072	0.018
1.678	1.073	0.018
1.678	1.073	0.018
1.676	1.072	0.018
1.677	1.073	0.017
1.677	1.072	0.018
1.680	1.073	0.017
1.678	1.073	0.018
1.678	1.072	0.018
1.675	1.072	0.018
1.677	1.072	0.017
1.676	1.072	0.018
1.675	1.072	0.018
1.676	1.073	0.017
1.678	1.072	0.018
1.677	1.073	0.017
1.673	1.072	0.018
1.677	1.073	0.018
1.678	1.072	0.018
1.678	1.073	0.018
1.677	1.072	0.018
1.676	1.072	0.018
1.674	1.073	0.018
1.678	1.073	0.018
1.677	1.072	0.018
1.675	1.073	0.018
1.674	1.072	0.018
1.678	1.073	0.017
1.677	1.073	0.018
1.672	1.073	0.018
1.678	1.073	0.017
1.674	1.073	0.018
1.680	1.073	0.018
1.680	1.073	0.018
1.678	1.073	0.018
1.677	1.072	0.018
1.676	1.073	0.017
1.677	1.072	0.018
1.680	1.073	0.017
1.679	1.073	0.018
1.676	1.073	0.017
1.679	1.073	0.018
1.675	1.072	0.017
1.675	1.073	0.017
1.677	1.073	0.018
1.678	1.073	0.018
1.676	1.073	0.018
1.676	1.073	0.018
1.678	1.073	0.018
1.675	1.073	0.017
1.678	1.073	0.018
1.676	1.073	0.018
1.676	1.073	0.018
1.680	1.073	0.018
1.677	1.073	0.018
1.677	1.073	0.018
1.675	1.073	0.017
1.680	1.073	0.018
1.677	1.073	0.018
1.679	1.073	0.018
1.674	1.073	0.018
1.677	1.073	0.018
1.675	1.073	0.018
1.678	1.073	0.018
1.678	1.073	0.018
1.677	1.073	0.018
1.676	1.074	0.018
1.675	1.073	0.018
1.676	1.073	0.018
1.678	1.073	0.018
1.678	1.073	0.018
1.677	1.073	0.018
1.675	1.074	0.018
1.677	1.074	0.018
1.676	1.073	0.018
1.679	1.073	0.018
1.676	1.073	0.018
1.675	1.074	0.018
1.678	1.074	0.018
1.677	1.073	0.017
1.674	1.074	0.018
1.677	1.073	0.018
1.679	1.074	0.017
1.677	1.073	0.018
1.676	1.074	0.017
1.675	1.074	0.017
1.679	1.074	0.017
1.679	1.073	0.018
1.678	1.074	0.018
1.678	1.074	0.017
1.679	1.073	0.017
1.676	1.073	0.018
1.677	1.073	0.018
1.679	1.074	0.018
1.679	1.073	0.018
1.678	1.073	0.018
1.678	1.073	0.018
1.676	1.073	0.018
1.674	1.074	0.018
1.680	1.074	0.017
1.677	1.074	0.018
1.676	1.073	0.018
1.676	1.075	0.017
1.675	1.073	0.018
1.677	1.074	0.017
1.673	1.074	0.018
1.679	1.074	0.017
1.674	1.073	0.017
1.678	1.074	0.017
1.673	1.074	0.017
1.683	1.074	0.018
1.680	1.073	0.018
1.679	1.073	0.018
1.679	1.074	0.018
1.679	1.074	0.018
1.673	1.073	0.018
1.674	1.073	0.018
1.681	1.074	0.018
1.678	1.074	0.018
1.677	1.074	0.018
1.676	1.074	0.018
1.677	1.074	0.018
1.676	1.074	0.018
1.678	1.074	0.018
1.679	1.074	0.018
1.679	1.074	0.017
1.675	1.074	0.018
1.675	1.073	0.018
1.677	1.074	0.018
1.674	1.074	0.018
1.676	1.073	0.017
1.678	1.074	0.018
1.678	1.074	0.017
1.674	1.075	0.017
1.676	1.074	0.017
1.679	1.074	0.018
1.678	1.074	0.018
1.676	1.074	0.018
1.676	1.074	0.017
1.675	1.074	0.018
1.679	1.074	0.018
1.678	1.074	0.017
1.678	1.074	0.018
1.678	1.074	0.018
1.678	1.074	0.018
1.677	1.074	0.018
1.680	1.074	0.018
1.679	1.074	0.018
1.676	1.074	0.018
1.676	1.075	0.018
1.676	1.074	0.018
1.674	1.074	0.018
1.680	1.075	0.018
1.675	1.074	0.018
1.675	1.074	0.018
1.676	1.074	0.017
1.678	1.074	0.018
1.679	1.074	0.018
1.674	1.074	0.018
1.677	1.074	0.018
1.672	1.074	0.018
1.682	1.074	0.018
1.677	1.074	0.018
1.677	1.075	0.018
1.676	1.075	0.018
1.677	1.075	0.017
1.679	1.074	0.018
1.676	1.074	0.017
1.676	1.075	0.017
1.676	1.075	0.018
1.676	1.075	0.018
1.679	1.075	0.018
1.678	1.074	0.018
1.675	1.075	0.018
1.678	1.074	0.017
1.676	1.075	0.017
1.679	1.075	0.018
1.678	1.075	0.017
1.677	1.075	0.018
1.678	1.075	0.017
1.675	1.075	0.018
1.679	1.075	0.018
1.678	1.075	0.018
1.676	1.075	0.017
1.678	1.075	0.018
1.675	1.075	0.018
1.681	1.075	0.018
1.677	1.075	0.018
1.676	1.075	0.018
1.676	1.075	0.018
1.677	1.075	0.018
1.679	1.075	0.017
1.675	1.075	0.017
1.676	1.074	0.017
1.676	1.075	0.017
1.677	1.075	0.017
1.676	1.075	0.018
1.679	1.075	0.018
1.675	1.076	0.018
1.675	1.075	0.018
1.679	1.075	0.018
1.679	1.076	0.018
1.679	1.075	0.018
1.677	1.075	0.017
1.676	1.075	0.018
1.680	1.075	0.018
1.679	1.075	0.017
1.678	1.075	0.017
1.675	1.076	0.018
1.676	1.075	0.017
1.679	1.075	0.018
1.677	1.076	0.017
1.676	1.075	0.018
1.673	1.075	0.018
1.678	1.075	0.018
1.678	1.075	0.018
1.676	1.075	0.018
1.673	1.074	0.018
1.681	1.076	0.017
1.675	1.076	0.018
1.676	1.076	0.018
1.675	1.075	0.018
1.678	1.075	0.018
1.680	1.076	0.018
1.677	1.075	0.018
1.677	1.076	0.018
1.676	1.076	0.018
1.677	1.076	0.018
1.673	1.076	0.018
1.678	1.076	0.018
1.675	1.075	0.018
1.674	1.076	0.018
1.677	1.075	0.018
1.679	1.075	0.018
1.680	1.076	0.018
1.676	1.076	0.018
1.678	1.075	0.018
1.676	1.076	0.018
1.674	1.075	0.018
1.680	1.076	0.018
1.675	1.076	0.018
1.677	1.076	0.017
1.673	1.076	0.018
1.680	1.076	0.018
1.678	1.077	0.017
1.676	1.076	0.018
1.677	1.076	0.018
1.675	1.076	0.018
1.676	1.076	0.017
1.676	1.075	0.018
1.678	1.076	0.017
1.676	1.076	0.018
1.677	1.075	0.018
1.676	1.076	0.018
1.680	1.076	0.018
1.680	1.076	0.017
1.678	1.076	0.018
1.680	1.076	0.018
1.676	1.076	0.018
1.677	1.077	0.018
1.677	1.077	0.018
1.675	1.076	0.017
1.676	1.077	0.018
1.678	1.077	0.018
1.678	1.077	0.018
1.675	1.077	0.017
1.678	1.077	0.018
1.679	1.077	0.018
1.677	1.077	0.018
1.677	1.077	0.017
1.673	1.076	0.018
1.676	1.078	0.018
1.679	1.077	0.017
1.679	1.077	0.017
1.677	1.077	0.018
1.676	1.077	0.018
1.677	1.076	0.018
1.676	1.077	0.017
1.676	1.076	0.018
1.675	1.077	0.018
1.679	1.077	0.018
1.679	1.077	0.018
1.677	1.078	0.017
1.676	1.077	0.018
1.674	1.076	0.018
1.681	1.077	0.018
1.677	1.077	0.018
1.675	1.077	0.018
1.676	1.077	0.017
1.673	1.076	0.018
1.680	1.077	0.017
1.676	1.077	0.018
1.677	1.077	0.018
1.675	1.076	0.018
1.679	1.077	0.018
1.677	1.077	0.018
1.675	1.077	0.018
1.678	1.077	0.017
1.679	1.077	0.018
1.678	1.077	0.018
1.675	1.077	0.018
1.678	1.077	0.018
1.676	1.077	0.018
1.674	1.077	0.018
1.680	1.078	0.017
1.676	1.077	0.018
1.678	1.078	0.018
1.677	1.077	0.018
1.677	1.078	0.018
1.677	1.077	0.018
1.680	1.077	0.018
1.678	1.077	0.018
1.678	1.077	0.018
1.674	1.077	0.018
1.675	1.077	0.018
1.677	1.077	0.018
1.677	1.077	0.018
1.673	1.077	0.018
1.674	1.076	0.017
1.677	1.077	0.018
1.677	1.077	0.018
1.675	1.078	0.017
1.679	1.077	0.018
1.678	1.078	0.018
1.675	1.078	0.018
1.677	1.078	0.017
1.676	1.078	0.017
1.676	1.077	0.018
1.678	1.077	0.017
1.676	1.077	0.018
1.678	1.078	0.017
1.675	1.077	0.018
1.677	1.078	0.017
1.675	1.077	0.018
1.678	1.078	0.018
1.679	1.078	0.017
1.677	1.077	0.018
1.679	1.077	0.018
1.678	1.077	0.017
1.674	1.077	0.018
1.676	1.077	0.018
1.678	1.078	0.018
1.678	1.078	0.018
1.676	1.077	0.017
1.680	1.078	0.017
1.676	1.077	0.017
1.679	1.078	0.017
1.676	1.078	0.018
1.681	1.078	0.018
1.679	1.077	0.018
1.679	1.078	0.018
1.676	1.078	0.018
1.677	1.077	0.017
1.681	1.078	0.018
1.676	1.077	0.018
1.678	1.078	0.018
1.676	1.078	0.018
1.675	1.077	0.017
1.683	1.078	0.018
1.678	1.078	0.017
1.676	1.077	0.018
1.676	1.078	0.018
1.675	1.078	0.018
1.676	1.077	0.018
1.678	1.078	0.018
1.678	1.078	0.018
1.674	1.078	0.017
1.677	1.078	0.017
1.675	1.078	0.018
1.679	1.078	0.018
1.677	1.078	0.018
1.676	1.078	0.018
1.677	1.078	0.018
1.674	1.078	0.017
1.677	1.078	0.017
1.678	1.078	0.017
1.676	1.078	0.018
1.678	1.078	0.017
1.678	1.078	0.018
1.676	1.078	0.018
1.677	1.078	0.018
1.675	1.077	0.017
1.678	1.078	0.018
1.679	1.078	0.018
1.678	1.078	0.018
1.675	1.078	0.018
1.678	1.078	0.018
1.676	1.079	0.017
1.681	1.079	0.017
1.679	1.078	0.017
1.677	1.078	0.018
1.677	1.078	0.018
1.677	1.078	0.018
1.676	1.078	0.018
1.677	1.078	0.018
1.679	1.078	0.018
1.676	1.078	0.018
1.677	1.078	0.018
1.679	1.078	0.018
1.678	1.078	0.017
1.676	1.078	0.018
1.676	1.079	0.017
1.679	1.078	0.018
1.678	1.078	0.018
1.678	1.078	0.018
1.674	1.078	0.018
1.676	1.078	0.018
1.677	1.078	0.018
1.679	1.078	0.017
1.676	1.078	0.018
1.677	1.078	0.018
1.678	1.078	0.018
1.676	1.078	0.018
1.680	1.078	0.018
1.678	1.078	0.018
1.677	1.078	0.018
1.676	1.078	0.017
1.677	1.078	0.018
1.679	1.078	0.017
1.679	1.078	0.018
1.677	1.078	0.017
1.674	1.078	0.018
1.675	1.079	0.018
1.677	1.078	0.017
1.676	1.078	0.018
1.674	1.078	0.018
1.682	1.078	0.018
1.678	1.078	0.017
1.677	1.078	0.017
1.676	1.078	0.018
1.676	1.079	0.018
1.678	1.078	0.018
1.678	1.078	0.018
1.677	1.078	0.018
1.676	1.078	0.018
1.677	1.078	0.018
1.680	1.079	0.018
1.678	1.078	0.018
1.678	1.079	0.017
1.674	1.078	0.018
1.678	1.079	0.018
1.676	1.078	0.018
1.679	1.078	0.017
1.677	1.079	0.018
1.678	1.078	0.018
1.676	1.078	0.018
1.677	1.078	0.017
1.678	1.079	0.018
1.678	1.078	0.018
1.676	1.079	0.018
1.676	1.079	0.017
1.674	1.079	0.018
1.674	1.079	0.018
1.676	1.079	0.018
1.674	1.079	0.018
1.679	1.078	0.017
1.676	1.079	0.018
1.676	1.079	0.018
1.675	1.080	0.018
1.678	1.079	0.018
1.676	1.079	0.018
1.678	1.079	0.018
1.680	1.079	0.018
1.675	1.079	0.018
1.679	1.079	0.018
1.676	1.079	0.018
1.679	1.079	0.017
1.679	1.079	0.018
1.679	1.078	0.018
1.679	1.078	0.018
1.676	1.079	0.018
1.680	1.079	0.018
1.679	1.079	0.018
1.678	1.079	0.018
1.675	1.079	0.018
1.679	1.079	0.018
1.682	1.079	0.018
1.680	1.079	0.017
1.679	1.079	0.017
1.676	1.079	0.017
1.676	1.079	0.017
1.677	1.079	0.018
1.678	1.079	0.018
1.677	1.080	0.018
1.676	1.079	0.018
1.679	1.079	0.018
1.675	1.079	0.018
1.678	1.080	0.018
1.676	1.080	0.017
1.678	1.080	0.018
1.677	1.079	0.018
1.676	1.080	0.018
1.680	1.080	0.018
1.676	1.080	0.018
1.676	1.080	0.018
1.678	1.079	0.017
1.677	1.079	0.017
1.677	1.080	0.018
1.676	1.080	0.018
1.677	1.080	0.018
1.675	1.080	0.018
1.678	1.080	0.018
1.675	1.080	0.017
1.678	1.079	0.018
1.676	1.080	0.017
1.679	1.079	0.018
1.676	1.079	0.018
1.675	1.079	0.017
1.677	1.080	0.018
1.678	1.080	0.018
1.676	1.080	0.018
1.675	1.079	0.017
1.675	1.079	0.018
1.679	1.079	0.018
1.678	1.079	0.018
1.673	1.079	0.018
1.680	1.079	0.018
1.680	1.080	0.018
1.680	1.080	0.018
1.679	1.080	0.018
1.678	1.079	0.018
1.677	1.080	0.018
1.674	1.079	0.018
1.677	1.080	0.017
1.679	1.080	0.018
1.679	1.080	0.018
1.679	1.080	0.018
1.677	1.080	0.018
1.677	1.080	0.017
1.678	1.079	0.018
1.678	1.079	0.018
1.677	1.080	0.018
1.677	1.079	0.018
1.679	1.079	0.018
1.678	1.080	0.017
1.673	1.079	0.018
1.675	1.079	0.018
1.680	1.080	0.017
1.675	1.080	0.018
1.675	1.080	0.018
1.675	1.080	0.018
1.680	1.080	0.017
1.676	1.080	0.018
1.676	1.080	0.018
1.677	1.080	0.018
1.676	1.080	0.018
1.676	1.079	0.017
1.673	1.080	0.018
1.679	1.080	0.018
1.679	1.080	0.018
1.679	1.080	0.017
1.676	1.079	0.018
1.676	1.080	0.018
1.677	1.080	0.018
1.677	1.079	0.018
1.675	1.080	0.018
1.675	1.080	0.017
1.678	1.080	0.018
1.676	1.080	0.018
1.677	1.080	0.018
1.676	1.079	0.018
1.677	1.081	0.018
1.677	1.080	0.018
1.677	1.081	0.018
1.676	1.080	0.018
1.676	1.080	0.018
1.679	1.080	0.018
1.675	1.080	0.018
1.677	1.081	0.018
1.676	1.079	0.018
1.675	1.080	0.017
1.679	1.081	0.018
1.676	1.081	0.018
1.678	1.080	0.018
1.675	1.080	0.018
1.679	1.081	0.018
1.679	1.081	0.018
1.677	1.080	0.018
1.678	1.080	0.018
1.674	1.080	0.018
1.675	1.080	0.018
1.675	1.081	0.018
1.678	1.081	0.018
1.677	1.081	0.018
1.677	1.081	0.018
1.681	1.081	0.018
1.677	1.081	0.018
1.677	1.081	0.018
1.676	1.080	0.018
1.678	1.081	0.018
1.674	1.081	0.018
1.673	1.080	0.017
1.676	1.080	0.018
1.678	1.080	0.018
1.678	1.080	0.018
1.677	1.081	0.018
1.676	1.081	0.018
1.678	1.080	0.018
1.676	1.080	0.018
1.676	1.081	0.018
1.679	1.081	0.018
1.677	1.081	0.018
1.676	1.081	0.018
1.677	1.081	0.017
1.678	1.081	0.018
1.679	1.082	0.017
1.678	1.081	0.017
1.678	1.081	0.018
1.676	1.081	0.018
1.679	1.081	0.018
1.679	1.081	0.017
1.675	1.081	0.018
1.676	1.081	0.017
1.677	1.081	0.018
1.678	1.081	0.018
1.675	1.081	0.017
1.675	1.080	0.017
1.679	1.081	0.017
1.678	1.081	0.018
1.677	1.081	0.017
1.673	1.081	0.017
1.677	1.082	0.018
1.673	1.081	0.018
1.677	1.081	0.018
1.677	1.082	0.018
1.678	1.081	0.018
1.677	1.081	0.018
1.675	1.081	0.018
1.678	1.081	0.017
1.678	1.081	0.017
1.679	1.081	0.018
1.677	1.082	0.018
1.678	1.081	0.018
1.678	1.081	0.017
1.679	1.081	0.018
1.680	1.081	0.018
1.677	1.081	0.018
1.677	1.081	0.018
1.676	1.081	0.018
1.679	1.081	0.018
1.677	1.081	0.018
1.673	1.081	0.017
1.680	1.081	0.018
1.678	1.082	0.017
1.676	1.081	0.018
1.675	1.082	0.018
1.674	1.081	0.018
1.679	1.081	0.018
1.678	1.082	0.017
1.679	1.081	0.018
1.676	1.081	0.018
1.678	1.082	0.018
1.676	1.080	0.018
1.678	1.081	0.018
1.679	1.082	0.018
1.676	1.082	0.018
1.678	1.082	0.018
1.675	1.082	0.017
1.675	1.082	0.017
1.679	1.082	0.018
1.677	1.081	0.018
1.679	1.082	0.018
1.672	1.081	0.017
1.680	1.081	0.018
1.677	1.081	0.018
1.676	1.082	0.018
1.675	1.082	0.018
1.679	1.082	0.018
1.676	1.082	0.018
1.675	1.081	0.018
1.678	1.081	0.018
1.675	1.082	0.018
1.678	1.081	0.018
1.677	1.081	0.018
1.676	1.082	0.018
1.681	1.082	0.018
1.677	1.082	0.018
1.679	1.082	0.018
1.677	1.082	0.017
1.677	1.082	0.017
1.676	1.082	0.018
1.675	1.081	0.018
1.679	1.082	0.018
1.677	1.082	0.017
1.677	1.082	0.018
1.676	1.082	0.018
1.675	1.081	0.018
1.681	1.082	0.018
1.678	1.082	0.017
1.677	1.082	0.018
1.675	1.082	0.018
1.680	1.082	0.018
1.678	1.082	0.018
1.677	1.082	0.018
1.676	1.081	0.018
1.678	1.082	0.018
1.678	1.082	0.017
1.675	1.082	0.018
1.676	1.083	0.018
1.674	1.082	0.017
1.677	1.082	0.018
1.676	1.082	0.018
1.677	1.082	0.018
1.676	1.082	0.018
1.676	1.082	0.018
1.679	1.082	0.017
1.673	1.083	0.018
1.677	1.082	0.017
1.677	1.082	0.018
1.677	1.082	0.017
1.678	1.082	0.018
1.675	1.082	0.018
1.679	1.082	0.017
1.677	1.082	0.018
1.678	1.082	0.018
1.677	1.081	0.018
1.675	1.081	0.018
1.679	1.082	0.018
1.675	1.082	0.018
1.677	1.082	0.018
1.673	1.082	0.018
1.678	1.082	0.018
1.676	1.082	0.018
1.676	1.082	0.018
1.675	1.083	0.018
1.679	1.082	0.018
1.677	1.082	0.018
1.676	1.083	0.017
1.679	1.083	0.018
1.676	1.082	0.018
1.679	1.083	0.018
1.680	1.081	0.018
1.680	1.082	0.018
1.677	1.083	0.018
1.678	1.082	0.018
1.676	1.083	0.018
1.675	1.082	0.018
1.680	1.082	0.017
1.677	1.082	0.018
1.677	1.082	0.017
1.677	1.083	0.018
1.677	1.082	0.018
1.681	1.083	0.018
1.678	1.082	0.018
1.679	1.082	0.017
1.676	1.082	0.018
1.680	1.083	0.018
1.678	1.083	0.018
1.677	1.083	0.017
1.678	1.082	0.017
1.680	1.082	0.018
1.677	1.083	0.018
1.674	1.082	0.018
1.678	1.083	0.018
1.675	1.082	0.018
1.679	1.082	0.018
1.678	1.083	0.017
1.675	1.083	0.018
1.677	1.083	0.018
1.676	1.083	0.018
1.678	1.082	0.018
1.678	1.083	0.018
1.677	1.083	0.018
1.678	1.083	0.018
1.677	1.083	0.018
1.679	1.082	0.017
1.677	1.083	0.017
1.680	1.083	0.018
1.676	1.083	0.018
1.678	1.083	0.018
1.680	1.082	0.018
1.679	1.083	0.018
1.678	1.083	0.017
1.676	1.083	0.018
1.677	1.083	0.018
1.677	1.083	0.018
1.679	1.082	0.018
1.677	1.083	0.018
1.675	1.083	0.018
1.676	1.082	0.017
1.675	1.083	0.018
1.679	1.083	0.018
1.675	1.083	0.018
1.676	1.083	0.018
1.675	1.083	0.018
1.679	1.083	0.018
1.679	1.083	0.017
1.675	1.083	0.018
1.678	1.083	0.017
1.677	1.083	0.018
1.677	1.083	0.018
1.680	1.083	0.018
1.677	1.083	0.018
1.679	1.083	0.018
1.676	1.083	0.017
1.675	1.083	0.017
1.677	1.084	0.018
1.675	1.083	0.017
1.678	1.083	0.017
1.680	1.083	0.018
1.677	1.083	0.017
1.676	1.083	0.018
1.676	1.083	0.018
1.678	1.083	0.018
1.679	1.083	0.018
1.677	1.083	0.018
1.676	1.084	0.017
1.677	1.083	0.018
1.676	1.083	0.018
1.681	1.083	0.018
1.679	1.083	0.017
1.678	1.083	0.018
1.677	1.084	0.017
1.676	1.083	0.018
1.677	1.083	0.018
1.678	1.083	0.018
1.682	1.083	0.018
1.679	1.083	0.018
1.678	1.083	0.018
1.677	1.083	0.018
1.680	1.084	0.018
1.680	1.083	0.018
1.678	1.084	0.018
1.678	1.084	0.018
1.675	1.083	0.018
1.678	1.084	0.018
1.677	1.084	0.018
1.678	1.083	0.018
1.678	1.084	0.017
1.677	1.083	0.018
1.679	1.083	0.018
1.676	1.084	0.018
1.677	1.083	0.018
1.677	1.083	0.018
1.675	1.084	0.018
1.677	1.083	0.018
1.676	1.084	0.017
1.679	1.083	0.017
1.679	1.084	0.018
1.679	1.084	0.018
1.678	1.084	0.018
1.675	1.083	0.017
1.676	1.083	0.018
1.676	1.084	0.017
1.681	1.084	0.018
1.678	1.084	0.018
1.676	1.084	0.018
1.677	1.084	0.018
1.674	1.084	0.018
1.680	1.084	0.018
1.677	1.084	0.018
1.674	1.084	0.018
1.676	1.084	0.017
1.679	1.083	0.018
1.680	1.084	0.018
1.673	1.084	0.018
1.677	1.084	0.017
1.675	1.084	0.018
1.681	1.084	0.018
1.678	1.084	0.018
1.676	1.084	0.018
1.677	1.084	0.017
1.678	1.084	0.018
1.680	1.084	0.017
1.677	1.084	0.018
1.679	1.084	0.018
1.676	1.085	0.018
1.676	1.084	0.018
1.679	1.084	0.018
1.677	1.084	0.018
1.678	1.083	0.018
1.679	1.084	0.017
1.677	1.084	0.017
1.678	1.083	0.018
1.677	1.084	0.018
1.678	1.084	0.018
1.676	1.084	0.018
1.675	1.084	0.018
1.679	1.084	0.017
1.679	1.085	0.017
1.675	1.084	0.018
1.676	1.084	0.018
1.678	1.084	0.018
1.677	1.084	0.018
1.675	1.084	0.018
1.674	1.084	0.018
1.680	1.084	0.018
1.677	1.084	0.017
1.677	1.085	0.017
1.676	1.084	0.018
1.676	1.084	0.018
1.677	1.084	0.018
1.678	1.085	0.017
1.679	1.084	0.018
1.677	1.084	0.018
1.680	1.084	0.018
1.675	1.084	0.018
1.675	1.084	0.018
1.680	1.084	0.018
1.678	1.084	0.018
1.677	1.085	0.018
1.674	1.084	0.017
1.680	1.085	0.018
1.676	1.085	0.018
1.678	1.085	0.018
1.675	1.084	0.018
1.679	1.085	0.018
1.682	1.085	0.018
1.675	1.084	0.017
1.675	1.085	0.018
1.678	1.084	0.018
1.680	1.084	0.018
1.677	1.085	0.017
1.675	1.085	0.017
1.675	1.084	0.018
1.678	1.084	0.017
1.678	1.085	0.018
1.675	1.085	0.017
1.676	1.085	0.018
1.675	1.085	0.018
1.674	1.085	0.017
1.677	1.085	0.018
1.676	1.085	0.017
1.677	1.085	0.017
1.676	1.085	0.017
1.675	1.085	0.017
1.677	1.085	0.018
1.678	1.085	0.018
1.676	1.085	0.017
1.673	1.085	0.018
1.676	1.085	0.018
1.676	1.085	0.018
1.676	1.085	0.018
1.676	1.084	0.018
1.676	1.085	0.017
1.678	1.085	0.018
1.675	1.085	0.017
